Drug,Cell
759850,A498
767265,UO_31
767215,NCI_ADR_RES
755809,MOLT_4
767339,NCI_ADR_RES
23162,HOP_92
767275,HCT_15
758488,NCI_ADR_RES
782164,SK_MEL_5
808507,MDA_MB_231
759155,MDA_MB_435
707545,UO_31
14229,OVCAR_3
669364,SR
764516,DU_145
780290,NCI_H522
764765,RPMI_8226
789797,U251
714597,SK_MEL_5
752840,RPMI_8226
767243,NCI_ADR_RES
767387,NCI_H23
767409,CCRF_CEM
719276,MDA_MB_435
778364,CCRF_CEM
736624,COLO205
606985,K_562
118994,SK_MEL_28
781344,UO_31
779405,K_562
776996,K_562
793151,OVCAR_8
758186,HCT_15
785299,MDA_MB_231
118994,SF_539
772991,SK_MEL_28
606985,MDA_MB_435
224131,COLO205
784856,EKVX
751548,SK_MEL_28
85998,NCI_H226
697912,MDA_MB_435
374028,HOP_92
767364,NCI_H522
781344,CAKI_1
765672,COLO205
758186,NCI_H226
757087,NCI_ADR_RES
756656,NCI_H226
764334,HCT_15
269148,HCT_15
774831,UO_31
781148,U251
363812,HOP_92
767365,SK_MEL_28
352122,NCI_ADR_RES
777877,NCI_H522
782121,SK_MEL_5
758774,U251
764580,SK_MEL_28
767411,DU_145
722134,CCRF_CEM
767365,CCRF_CEM
762,SK_MEL_5
776043,NCI_H226
767275,CCRF_CEM
791226,HCT_15
810717,NCI_H23
616348,HS578T
788365,CCRF_CEM
767401,NCI_H522
784856,SK_MEL_5
767219,NCI_H23
772351,A498
767254,MDA_MB_231
252844,DU_145
784817,MOLT_4
767211,NCI_H23
271674,HOP_92
792996,NCI_ADR_RES
791966,NCI_H226
733504,CAKI_1
764823,K_562
374028,OVCAR_8
767199,DU_145
226080,DU_145
758243,UO_31
768073,K_562
141549,SK_MEL_28
756648,NCI_ADR_RES
785299,MOLT_4
95466,COLO205
627505,NCI_ADR_RES
793151,SF_539
767304,NCI_H460
767227,NCI_H226
780108,NCI_H460
266046,OVCAR_3
758007,CCRF_CEM
772469,MDA_MB_435
754348,MDA_MB_231
804521,HCT_15
23759,OVCAR_8
767367,HOP_92
766991,DU_145
709237,COLO205
747167,NCI_H23
752631,U251
784856,SK_MEL_28
764487,NCI_H522
767746,RPMI_8226
332598,EKVX
761069,HOP_92
792987,SF_539
126771,COLO205
693255,NCI_H23
758007,RPMI_8226
767378,SK_MEL_5
733252,OVCAR_3
772991,NCI_H460
789969,NCI_H23
609395,SK_MEL_5
767189,COLO205
771532,U251
755387,HCT_15
767307,CCRF_CEM
810717,NCI_H522
767265,NCI_H460
804521,MDA_MB_231
782121,OVCAR_3
767289,OVCAR_3
762521,NCI_H522
758612,HCT_15
778364,NCI_H522
764037,NCI_H460
764135,SK_MEL_5
758487,COLO205
767226,OVCAR_8
756641,MDA_MB_435
756663,A498
767898,CAKI_1
767287,DU_145
782153,A498
330500,MDA_MB_231
767217,NCI_H226
759677,EKVX
778909,DU_145
752840,SK_MEL_5
757439,MDA_MB_231
810341,NCI_H23
777879,HCT_15
778368,HCT_15
757149,HCT_15
736099,NCI_H23
767220,SK_MEL_5
755983,HCT_15
324646,OVCAR_8
756657,SK_MEL_5
710297,NCI_ADR_RES
308847,EKVX
255109,MOLT_4
673187,UO_31
754361,NCI_H23
758662,UO_31
812926,MDA_MB_435
758612,SK_MEL_28
677411,HS578T
755400,HOP_92
813488,CAKI_1
778364,SK_MEL_28
754348,NCI_H460
778364,HCT_15
780108,NCI_H23
736202,SK_MEL_28
710297,OVCAR_3
778747,HCT_15
778909,NCI_H226
767330,U251
759660,COLO205
776017,SK_MEL_28
758242,RPMI_8226
740268,MDA_MB_435
774831,OVCAR_3
767307,NCI_H23
776043,NCI_ADR_RES
788121,MOLT_4
767250,MDA_MB_435
759195,HCT_15
698037,HS578T
764134,RPMI_8226
767337,CAKI_1
85998,NCI_H23
767339,RPMI_8226
772351,DU_145
767263,HOP_92
613327,NCI_H226
767318,HCT_15
767128,DU_145
603077,COLO205
784856,NCI_H23
732011,MOLT_4
782762,COLO205
779218,K_562
761070,MDA_MB_231
756877,NCI_ADR_RES
337766,OVCAR_3
312887,HCT_15
763444,NCI_H460
338947,HS578T
782164,NCI_H226
764821,U251
783249,SF_539
710297,MDA_MB_435
789969,A498
681642,SK_MEL_28
772469,CAKI_1
783249,NCI_H226
767352,MDA_MB_231
656576,NCI_H23
730004,UO_31
777445,SK_MEL_5
791059,MOLT_4
111180,SF_539
776763,CCRF_CEM
791059,NCI_H460
761070,MDA_MB_435
782122,NCI_H522
26271,CAKI_1
174939,EKVX
139105,MDA_MB_231
767196,OVCAR_8
23162,COLO205
747974,OVCAR_8
269148,SK_MEL_28
186301,EKVX
724998,MDA_MB_231
759856,SK_MEL_28
693255,RPMI_8226
606497,HOP_92
758488,CAKI_1
767259,NCI_ADR_RES
344007,MDA_MB_231
781627,COLO205
756663,SF_539
320846,OVCAR_3
758440,COLO205
772991,K_562
767898,MDA_MB_231
603077,EKVX
722134,DU_145
23162,K_562
767237,OVCAR_8
752840,SF_539
767247,NCI_H226
111180,OVCAR_3
681640,HOP_92
343499,COLO205
724998,SK_MEL_28
760765,NCI_H460
759224,NCI_H23
733504,NCI_H226
783296,U251
324646,EKVX
782121,OVCAR_8
27640,HCT_15
780019,MDA_MB_435
23759,NCI_H226
742380,SK_MEL_28
3061,HOP_92
767207,RPMI_8226
785299,SK_MEL_28
732011,MDA_MB_231
760765,NCI_ADR_RES
767196,MDA_MB_435
767898,UO_31
760766,SK_MEL_5
780290,NCI_H23
793677,NCI_H23
799337,DU_145
758007,SK_MEL_28
785117,MDA_MB_435
761194,EKVX
782122,CAKI_1
343499,NCI_ADR_RES
639186,MDA_MB_231
811429,SK_MEL_28
767307,K_562
764091,CCRF_CEM
26271,OVCAR_8
767361,OVCAR_3
788186,UO_31
764091,OVCAR_8
764765,K_562
791227,NCI_H226
63984,NCI_H226
761069,NCI_H522
783102,HCT_15
406042,NCI_H522
764135,COLO205
757306,HOP_92
681640,SK_MEL_5
767258,NCI_ADR_RES
349174,UO_31
767237,HOP_92
85998,OVCAR_8
772885,OVCAR_3
759094,MDA_MB_435
618487,SF_539
777194,MOLT_4
808792,OVCAR_8
767898,NCI_ADR_RES
780042,U251
767352,HS578T
804521,NCI_H23
812926,NCI_H23
754351,COLO205
36405,NCI_H522
755985,OVCAR_8
761188,HCT_15
781761,NCI_H522
778364,NCI_H23
780250,SK_MEL_5
778909,NCI_H460
779218,NCI_H460
767386,MDA_MB_231
709237,OVCAR_3
352122,COLO205
767365,SK_MEL_5
758243,MOLT_4
337766,NCI_ADR_RES
755773,K_562
767239,NCI_H460
773263,NCI_ADR_RES
264880,SF_539
767207,NCI_H460
758645,UO_31
767261,NCI_H23
774831,U251
767318,NCI_ADR_RES
759094,SK_MEL_28
756657,SK_MEL_28
781516,CCRF_CEM
759614,COLO205
756702,NCI_ADR_RES
784722,OVCAR_3
697912,NCI_H226
732011,NCI_H460
793677,OVCAR_8
761189,UO_31
773262,MOLT_4
767337,SK_MEL_28
312887,COLO205
758250,U251
767416,NCI_H522
780249,COLO205
767327,A498
790865,HCT_15
767339,NCI_H23
764517,HCT_15
45388,U251
810717,MDA_MB_231
754361,MDA_MB_231
778368,MDA_MB_231
767361,HCT_15
777194,U251
111180,HS578T
71795,NCI_H522
801661,EKVX
767367,SF_539
87877,UO_31
224131,OVCAR_3
38721,NCI_H226
767220,NCI_H226
782762,HOP_92
760536,CAKI_1
782362,CAKI_1
606985,HCT_15
766991,HOP_92
782122,NCI_ADR_RES
606869,SK_MEL_28
759677,K_562
767746,DU_145
774831,DU_145
785117,DU_145
764134,HOP_92
767337,OVCAR_8
324646,SK_MEL_5
776763,NCI_ADR_RES
751548,UO_31
776422,NCI_H522
249910,SK_MEL_28
763444,EKVX
352122,MDA_MB_231
613327,MDA_MB_231
782121,SF_539
767317,RPMI_8226
330507,NCI_H226
606499,OVCAR_3
779217,SF_539
764334,HOP_92
184692,UO_31
767332,SK_MEL_5
758671,SK_MEL_5
329680,NCI_H226
783102,MOLT_4
791163,EKVX
246131,EKVX
735037,A498
760143,EKVX
26271,NCI_H23
104800,OVCAR_8
758612,U251
767386,MOLT_4
163062,K_562
683557,RPMI_8226
782180,A498
764821,COLO205
786099,RPMI_8226
740268,A498
735408,OVCAR_8
804521,MDA_MB_435
702294,COLO205
780250,OVCAR_8
111180,NCI_ADR_RES
681640,HS578T
767898,DU_145
606499,HCT_15
781516,SK_MEL_28
742380,NCI_H460
757036,NCI_H226
778909,A498
764042,CAKI_1
780290,MDA_MB_435
791226,U251
639186,EKVX
757087,NCI_H226
123127,MDA_MB_435
794442,OVCAR_3
758662,NCI_H226
661746,HCT_15
764659,RPMI_8226
767293,NCI_H522
184692,NCI_H226
756643,HOP_92
812927,CAKI_1
776017,NCI_H23
761068,NCI_H522
320846,A498
759856,HCT_15
767746,A498
736099,HCT_15
352299,NCI_H460
778364,K_562
774829,OVCAR_3
19893,EKVX
767897,NCI_H460
707389,UO_31
767411,CAKI_1
804861,DU_145
34462,MDA_MB_435
782362,OVCAR_8
804861,UO_31
756652,NCI_H23
618487,NCI_H460
25154,MDA_MB_231
782549,SK_MEL_28
783107,RPMI_8226
756647,MDA_MB_435
742380,SF_539
764515,K_562
782121,NCI_H23
784722,CAKI_1
767275,NCI_ADR_RES
803789,OVCAR_3
790865,NCI_H23
778809,SR
26271,A498
767244,NCI_H23
606985,A498
772991,HOP_92
797771,U251
767261,SK_MEL_28
764481,NCI_H23
791226,OVCAR_8
800085,MOLT_4
756656,HCT_15
759095,OVCAR_3
679828,K_562
768070,MDA_MB_435
767391,A498
791163,U251
780250,K_562
354646,NCI_ADR_RES
780108,NCI_H522
762,OVCAR_8
88536,SK_MEL_28
779405,RPMI_8226
89201,OVCAR_8
266046,COLO205
754359,HCT_15
782153,OVCAR_8
789797,DU_145
756877,MDA_MB_435
767378,UO_31
781148,NCI_H226
751548,MDA_MB_435
780042,SK_MEL_28
767226,MDA_MB_231
755400,A498
281612,MDA_MB_231
772885,HS578T
759224,COLO205
767222,DU_145
45388,SK_MEL_5
14229,UO_31
760536,MDA_MB_435
772991,DU_145
329680,RPMI_8226
725776,OVCAR_8
767387,MDA_MB_231
94600,COLO205
679828,RPMI_8226
71795,CAKI_1
767470,NCI_ADR_RES
760536,K_562
134033,HS578T
758612,CCRF_CEM
791163,HCT_15
354646,EKVX
754359,OVCAR_8
406042,SK_MEL_28
767364,CAKI_1
774830,NCI_H522
730004,DU_145
767408,HCT_15
683555,EKVX
755985,NCI_H226
706995,SK_MEL_28
774829,SK_MEL_5
767289,NCI_H23
767189,MDA_MB_231
758487,U251
767411,COLO205
767746,OVCAR_3
338947,K_562
94600,K_562
787457,RPMI_8226
154948,NCI_ADR_RES
706995,MDA_MB_231
767226,U251
783102,CCRF_CEM
693255,MOLT_4
338947,SK_MEL_28
338947,NCI_ADR_RES
786099,MDA_MB_231
806388,NCI_H226
172112,OVCAR_3
767411,NCI_H522
777445,RPMI_8226
778809,CCRF_CEM
764481,NCI_H522
83265,NCI_H23
781148,NCI_H23
252844,SK_MEL_28
773262,DU_145
792848,NCI_H460
785570,NCI_H460
767275,SK_MEL_28
758253,CAKI_1
760766,CCRF_CEM
785570,OVCAR_3
781627,RPMI_8226
767365,DU_145
163062,HCT_15
759155,MDA_MB_231
268242,U251
681643,OVCAR_3
719276,OVCAR_3
45388,EKVX
681637,MDA_MB_435
787880,NCI_ADR_RES
338947,DU_145
710297,NCI_H23
681637,HOP_92
766991,K_562
618939,MDA_MB_435
785306,RPMI_8226
765888,NCI_H226
38721,NCI_H23
785117,K_562
758243,OVCAR_8
767366,DU_145
643833,OVCAR_3
767222,MDA_MB_435
94600,MDA_MB_231
758488,EKVX
767408,OVCAR_3
752,MDA_MB_231
707389,EKVX
767220,OVCAR_8
767401,MOLT_4
88536,HCT_15
758896,OVCAR_3
409962,A498
767364,NCI_H226
758487,SK_MEL_28
767289,NCI_H226
184692,HS578T
767307,OVCAR_3
759676,SK_MEL_5
760143,MDA_MB_231
754348,OVCAR_8
767199,OVCAR_8
791226,CCRF_CEM
767373,NCI_H23
85998,NCI_ADR_RES
221019,OVCAR_3
791227,SF_539
768070,HCT_15
308847,NCI_H522
785117,CCRF_CEM
312887,RPMI_8226
767373,RPMI_8226
767207,OVCAR_8
759614,NCI_H460
768509,OVCAR_3
782549,NCI_H226
791226,NCI_ADR_RES
330507,A498
812927,CCRF_CEM
783102,HS578T
742380,NCI_ADR_RES
756657,NCI_H522
793726,NCI_H522
767318,HS578T
629971,COLO205
755762,COLO205
733252,U251
791226,COLO205
783102,NCI_H226
774829,U251
758247,SF_539
329680,SK_MEL_28
791226,NCI_H522
145668,K_562
681638,OVCAR_3
754366,SK_MEL_28
742380,HCT_15
760766,NCI_ADR_RES
26980,NCI_H226
673188,HOP_92
669364,U251
788121,OVCAR_3
806387,HCT_15
767199,MOLT_4
767404,NCI_H460
27640,EKVX
754348,NCI_H23
784590,OVCAR_8
758645,HCT_15
767247,NCI_H23
782549,NCI_ADR_RES
764823,SF_539
761387,NCI_H522
774831,SF_539
786099,SR
761189,K_562
85998,HOP_92
767304,A498
788186,NCI_ADR_RES
698037,MDA_MB_435
109724,COLO205
751548,EKVX
755400,UO_31
767361,DU_145
788365,SK_MEL_28
767237,RPMI_8226
725776,COLO205
777445,K_562
763444,MDA_MB_231
764042,HCT_15
767276,NCI_ADR_RES
776043,HS578T
761189,MOLT_4
683557,HCT_15
768073,SF_539
767332,SR
767238,RPMI_8226
767244,UO_31
111180,K_562
750690,MDA_MB_231
759677,MDA_MB_231
781761,EKVX
767331,DU_145
791059,CCRF_CEM
767259,NCI_H23
767207,SR
767404,NCI_H23
747167,DU_145
71261,SK_MEL_28
781516,NCI_H23
63984,MOLT_4
269148,SF_539
708298,K_562
788186,A498
777877,SR
784815,MOLT_4
754366,EKVX
735408,CAKI_1
767193,RPMI_8226
734945,HCT_15
163501,NCI_ADR_RES
793151,MDA_MB_231
758662,MDA_MB_435
767380,OVCAR_3
758487,DU_145
163062,SR
764765,SF_539
764042,OVCAR_8
767352,U251
754366,HOP_92
606869,NCI_H522
759155,K_562
23759,EKVX
772991,CAKI_1
779405,NCI_H23
186301,UO_31
785306,EKVX
767746,CAKI_1
777639,COLO205
725776,NCI_H522
767228,UO_31
312887,SF_539
782153,CCRF_CEM
758774,HCT_15
623017,A498
756663,HS578T
736202,EKVX
603071,OVCAR_3
764659,NCI_H522
728073,RPMI_8226
773394,UO_31
627505,A498
767332,NCI_ADR_RES
762,COLO205
664404,CAKI_1
349174,A498
756657,SF_539
767330,COLO205
777425,SK_MEL_5
767250,NCI_H522
787880,HCT_15
785570,HOP_92
760764,EKVX
759095,SR
755775,NCI_H522
764091,CAKI_1
606497,MDA_MB_231
767239,CCRF_CEM
764037,OVCAR_3
141549,RPMI_8226
761194,A498
767239,NCI_H226
88536,DU_145
797771,SF_539
758253,COLO205
733504,CCRF_CEM
759195,NCI_ADR_RES
767193,SK_MEL_28
777877,MDA_MB_435
352122,OVCAR_3
764042,RPMI_8226
810341,OVCAR_3
749226,NCI_H460
800085,RPMI_8226
369100,OVCAR_8
606986,SK_MEL_28
767275,DU_145
768072,NCI_ADR_RES
740268,OVCAR_3
374028,COLO205
224131,HS578T
664404,A498
755809,NCI_H226
779405,SF_539
780250,NCI_ADR_RES
782121,NCI_ADR_RES
606497,HCT_15
153353,CCRF_CEM
804521,NCI_H226
246131,OVCAR_3
764821,SK_MEL_5
36405,HOP_92
766991,MDA_MB_435
784590,MOLT_4
767366,U251
756648,RPMI_8226
19893,HOP_92
777638,COLO205
772887,NCI_H226
805746,NCI_H23
758671,OVCAR_3
758671,EKVX
643833,MDA_MB_231
767265,K_562
759094,NCI_H23
755806,OVCAR_8
764334,NCI_H460
762521,OVCAR_8
779217,NCI_H226
767299,SK_MEL_28
606499,HS578T
755775,DU_145
747167,K_562
793151,DU_145
766991,HCT_15
767254,HOP_92
768508,OVCAR_8
767411,HCT_15
749226,OVCAR_3
681639,EKVX
681640,SK_MEL_28
73754,U251
758243,HS578T
781761,NCI_H226
755400,MDA_MB_231
760183,DU_145
777425,SR
352299,NCI_ADR_RES
267469,HCT_15
756656,EKVX
681640,OVCAR_8
710297,UO_31
95678,RPMI_8226
681638,MDA_MB_435
809693,DU_145
169780,HOP_92
344007,COLO205
27640,RPMI_8226
627505,DU_145
95678,U251
781761,CCRF_CEM
773262,HOP_92
756656,NCI_H522
767299,HS578T
767231,OVCAR_8
725776,HS578T
780108,K_562
730004,NCI_H460
139105,A498
767128,U251
759195,EKVX
811429,COLO205
767215,NCI_H226
764765,HS578T
26980,MDA_MB_435
312887,NCI_H460
812926,CCRF_CEM
794442,NCI_H460
759224,DU_145
767327,OVCAR_8
126771,NCI_H23
781761,HCT_15
793677,MOLT_4
45388,SF_539
783916,CAKI_1
352299,HOP_92
767304,U251
767247,NCI_ADR_RES
736202,MDA_MB_231
750690,CCRF_CEM
810341,MOLT_4
26271,NCI_H522
767352,DU_145
803789,U251
757036,MDA_MB_231
609699,RPMI_8226
764823,NCI_H23
767386,NCI_H460
23759,COLO205
787457,NCI_H23
742380,RPMI_8226
768073,SK_MEL_28
767263,NCI_ADR_RES
773265,MDA_MB_231
761194,U251
767897,OVCAR_3
791226,NCI_H460
767327,SK_MEL_28
767299,NCI_H23
616348,OVCAR_8
767238,SK_MEL_28
767246,DU_145
780250,EKVX
330500,A498
800085,SK_MEL_5
800851,DU_145
791059,SK_MEL_28
766270,DU_145
812926,COLO205
758896,UO_31
764823,U251
759677,RPMI_8226
767275,OVCAR_8
791227,NCI_ADR_RES
767243,A498
758186,CCRF_CEM
255109,CAKI_1
23759,UO_31
767409,UO_31
747974,OVCAR_3
354646,HOP_92
767231,NCI_H522
3061,A498
767416,U251
801089,CCRF_CEM
805746,DU_145
779217,HS578T
765435,CAKI_1
767387,U251
772197,OVCAR_3
109724,HOP_92
226080,NCI_H522
812927,DU_145
767387,UO_31
791967,NCI_H522
760765,NCI_H23
756648,HCT_15
755985,UO_31
768509,NCI_ADR_RES
308847,NCI_H226
754366,UO_31
34462,RPMI_8226
767247,OVCAR_8
751548,HCT_15
224131,EKVX
374028,HCT_15
767378,MDA_MB_231
163062,EKVX
154948,EKVX
681639,SK_MEL_28
320846,NCI_H23
267469,SK_MEL_28
73754,A498
791966,NCI_H522
764659,OVCAR_8
761188,U251
767207,NCI_H522
683555,HOP_92
751548,NCI_ADR_RES
767247,RPMI_8226
73754,OVCAR_3
761070,EKVX
767304,MDA_MB_231
779405,HCT_15
123127,UO_31
767247,NCI_H460
760536,U251
792996,NCI_H226
693255,SF_539
628503,EKVX
755985,K_562
681637,NCI_H522
801661,HOP_92
308847,SK_MEL_28
767401,SR
780290,CCRF_CEM
803789,SK_MEL_28
681640,RPMI_8226
764134,NCI_H226
758487,EKVX
755762,SF_539
787457,HS578T
777638,SK_MEL_5
105014,RPMI_8226
767367,CAKI_1
710297,K_562
790865,DU_145
767364,MDA_MB_231
767380,SK_MEL_28
758243,SK_MEL_28
724998,MDA_MB_435
59814,EKVX
344007,RPMI_8226
755773,HS578T
781516,MOLT_4
804861,NCI_H226
758186,SR
26980,MDA_MB_231
754359,EKVX
767330,NCI_ADR_RES
767365,RPMI_8226
792848,CCRF_CEM
172112,RPMI_8226
778809,U251
777639,DU_145
800085,U251
767416,K_562
26271,NCI_H226
768070,NCI_H522
683863,HOP_92
767289,DU_145
226080,SK_MEL_5
776422,SF_539
71795,UO_31
767387,CCRF_CEM
752840,SK_MEL_28
26271,COLO205
19893,NCI_H522
768068,NCI_ADR_RES
792848,OVCAR_8
780019,SR
224131,NCI_ADR_RES
374028,RPMI_8226
767207,CCRF_CEM
787048,HS578T
793677,MDA_MB_231
794442,DU_145
784590,EKVX
781516,SK_MEL_5
683555,MDA_MB_231
733504,NCI_H23
767231,HCT_15
374028,EKVX
736624,EKVX
767317,OVCAR_8
764134,HCT_15
756657,DU_145
756641,EKVX
719276,MOLT_4
772351,HS578T
806387,DU_145
752840,NCI_ADR_RES
603077,SK_MEL_5
759095,NCI_H23
104800,OVCAR_3
758612,DU_145
758487,NCI_H460
45388,HS578T
762521,K_562
767259,NCI_H522
790865,NCI_ADR_RES
756643,EKVX
747167,EKVX
761070,RPMI_8226
89201,NCI_H23
778747,DU_145
781516,EKVX
783296,NCI_H226
808790,NCI_H460
224131,NCI_H522
681643,COLO205
776996,NCI_H23
681633,HCT_15
768070,DU_145
756663,DU_145
354646,DU_145
706995,U251
616348,RPMI_8226
25154,SK_MEL_28
806388,NCI_ADR_RES
85998,U251
777194,HS578T
764823,MDA_MB_231
803789,HCT_15
779217,K_562
810341,SK_MEL_5
789969,NCI_H226
758186,U251
812927,HS578T
811429,OVCAR_8
778448,OVCAR_8
767327,K_562
758242,MDA_MB_231
777639,NCI_H460
772887,DU_145
764487,NCI_H23
714597,U251
697912,HCT_15
767196,NCI_ADR_RES
764134,NCI_H23
764481,SK_MEL_28
269148,K_562
89201,SK_MEL_28
760765,MDA_MB_435
344007,A498
812927,NCI_H23
693255,MDA_MB_435
118994,NCI_ADR_RES
767293,OVCAR_3
760143,OVCAR_3
752840,MOLT_4
776422,K_562
767243,HS578T
735408,HCT_15
163501,NCI_H522
780290,SR
724998,K_562
764134,OVCAR_8
697912,SK_MEL_28
633782,K_562
787048,CAKI_1
754344,MOLT_4
95466,DU_145
772469,DU_145
59814,U251
783296,MDA_MB_435
767293,OVCAR_8
767380,MOLT_4
782362,NCI_ADR_RES
767952,NCI_ADR_RES
246131,HS578T
777877,K_562
768070,CAKI_1
767366,COLO205
364830,OVCAR_3
791226,NCI_H226
34462,K_562
780249,U251
791227,COLO205
773094,OVCAR_8
750690,HS578T
756663,SK_MEL_28
767239,OVCAR_3
811429,HCT_15
757306,A498
776422,NCI_ADR_RES
324646,SR
754344,COLO205
764765,A498
736624,OVCAR_8
679828,U251
781556,SK_MEL_28
767194,HS578T
268242,COLO205
23162,UO_31
764481,MDA_MB_435
800085,NCI_H522
778747,SK_MEL_28
767263,NCI_H226
12198,MDA_MB_435
773262,NCI_H23
764037,UO_31
767304,SR
757098,SK_MEL_28
338947,OVCAR_8
673188,UO_31
363812,EKVX
781556,NCI_H23
767330,CAKI_1
808507,SR
773262,OVCAR_8
765888,NCI_H23
812926,U251
71261,NCI_H23
677411,MOLT_4
774831,RPMI_8226
781148,K_562
734325,A498
767236,MDA_MB_231
779217,U251
759224,K_562
766270,NCI_H522
609699,HCT_15
767953,MOLT_4
757439,SF_539
226080,COLO205
758186,HOP_92
780019,CCRF_CEM
820919,NCI_H460
811429,SR
791966,MDA_MB_435
783916,U251
26980,RPMI_8226
758662,NCI_H460
766991,UO_31
782122,MDA_MB_231
45388,SK_MEL_28
320846,RPMI_8226
786099,NCI_H522
755775,SR
767318,MOLT_4
766991,SK_MEL_5
755400,NCI_ADR_RES
19893,NCI_H226
683556,HCT_15
767366,NCI_H522
811429,RPMI_8226
613327,OVCAR_3
808507,DU_145
697912,HS578T
755985,NCI_H23
767367,COLO205
772991,EKVX
762,HS578T
781627,OVCAR_8
767291,NCI_ADR_RES
777638,RPMI_8226
123127,MDA_MB_231
812926,K_562
812927,HCT_15
758662,SF_539
95466,OVCAR_3
673188,SK_MEL_28
256942,HCT_15
803789,OVCAR_8
780019,RPMI_8226
785299,EKVX
755385,RPMI_8226
728073,HS578T
767411,NCI_H226
757098,NCI_H226
758253,HCT_15
757036,EKVX
771532,MDA_MB_231
363812,NCI_H23
104800,EKVX
759614,NCI_H522
767250,SR
174939,HCT_15
779217,DU_145
256927,UO_31
782153,HS578T
756648,NCI_H23
799348,OVCAR_8
767364,UO_31
351710,CAKI_1
702294,OVCAR_8
782362,MDA_MB_435
606698,NCI_H460
785570,SK_MEL_28
767228,DU_145
754351,SR
758186,OVCAR_3
606869,OVCAR_3
754351,NCI_H226
95466,NCI_H226
785117,CAKI_1
754366,SF_539
766991,NCI_H23
792996,SK_MEL_5
221019,OVCAR_8
757306,NCI_H226
759195,SK_MEL_28
759095,EKVX
707545,NCI_H226
787880,MOLT_4
349174,OVCAR_3
752782,RPMI_8226
761070,HS578T
761189,HS578T
750690,OVCAR_8
749227,DU_145
780019,OVCAR_8
767386,OVCAR_3
776043,SF_539
764487,OVCAR_8
754351,DU_145
163501,SF_539
759857,OVCAR_3
777448,MOLT_4
34462,HS578T
783296,NCI_H23
778809,NCI_H226
94600,HS578T
767380,DU_145
782549,MOLT_4
778809,OVCAR_3
784722,HCT_15
768073,DU_145
710297,EKVX
767239,U251
777445,DU_145
3061,CAKI_1
780108,OVCAR_3
812926,MDA_MB_231
606499,HOP_92
776996,NCI_H460
761188,COLO205
714597,NCI_H522
758774,EKVX
767239,NCI_ADR_RES
761387,SR
767365,MDA_MB_435
785299,K_562
768508,SF_539
369100,A498
256439,EKVX
736099,CAKI_1
118994,A498
719276,CCRF_CEM
19893,HS578T
785299,NCI_H23
767409,NCI_H23
733252,NCI_H23
755841,MDA_MB_231
755806,DU_145
755761,SK_MEL_5
764517,OVCAR_8
271674,HS578T
707389,A498
780108,MDA_MB_435
767409,NCI_H226
330500,EKVX
94600,MDA_MB_435
782549,U251
782153,NCI_H23
226080,U251
767318,HOP_92
618939,MDA_MB_231
808792,MOLT_4
752782,OVCAR_3
87877,A498
603077,A498
34462,UO_31
780042,SF_539
308847,RPMI_8226
759095,NCI_H226
758488,HOP_92
756656,CAKI_1
754366,NCI_ADR_RES
709237,EKVX
767226,A498
606869,HS578T
163062,HS578T
761069,OVCAR_3
673188,CAKI_1
774830,NCI_H226
145668,SK_MEL_28
163062,A498
767246,NCI_H460
794442,MDA_MB_435
754348,HCT_15
25154,OVCAR_3
89201,NCI_H460
406042,HOP_92
797771,DU_145
761068,CAKI_1
349174,OVCAR_8
759856,RPMI_8226
768508,RPMI_8226
785306,NCI_ADR_RES
734945,HS578T
758243,MDA_MB_231
801089,NCI_ADR_RES
767387,DU_145
324646,UO_31
767293,UO_31
777638,K_562
749226,SK_MEL_5
756877,U251
755926,OVCAR_8
606499,RPMI_8226
773263,NCI_H23
761692,EKVX
750690,NCI_ADR_RES
776017,CCRF_CEM
767276,HCT_15
25154,SK_MEL_5
606698,OVCAR_8
788121,K_562
767408,SF_539
760766,HCT_15
95466,UO_31
780019,NCI_H226
755387,NCI_ADR_RES
754359,UO_31
320846,MDA_MB_435
794442,SF_539
606986,HCT_15
324646,HCT_15
767239,MOLT_4
799348,HCT_15
773094,CAKI_1
249910,HS578T
734945,U251
264880,EKVX
767332,DU_145
708298,COLO205
786099,NCI_H226
777571,NCI_H460
764765,MOLT_4
714597,HS578T
766270,K_562
755806,SF_539
767189,OVCAR_8
767006,K_562
363812,SK_MEL_28
756656,OVCAR_3
756641,NCI_H23
792996,DU_145
627505,K_562
767327,OVCAR_3
760536,DU_145
786098,RPMI_8226
71261,SK_MEL_5
618939,EKVX
105014,U251
767196,HS578T
767952,EKVX
767898,NCI_H226
757087,EKVX
767409,OVCAR_8
123127,NCI_ADR_RES
789969,NCI_H460
779217,SK_MEL_28
369100,SR
788121,U251
767237,K_562
606869,SR
764481,OVCAR_3
767261,MDA_MB_231
269148,COLO205
708298,NCI_ADR_RES
792848,NCI_H226
735037,OVCAR_3
767259,OVCAR_3
38721,OVCAR_8
782164,SK_MEL_28
85998,UO_31
806387,OVCAR_3
800085,CAKI_1
767259,HOP_92
767128,SK_MEL_5
767299,DU_145
755926,NCI_H226
782153,NCI_ADR_RES
785570,SK_MEL_5
808790,CCRF_CEM
781470,HS578T
609699,SK_MEL_28
767199,NCI_H226
767378,HS578T
757087,OVCAR_8
767291,MDA_MB_231
767304,NCI_H23
666608,NCI_H522
268242,HS578T
724998,HCT_15
767367,MDA_MB_231
759856,NCI_H460
