Drug,Cell
326231,NCI_H23
127716,HCT_116
104800,SNB_19
681632,SNB_75
758255,RPMI_8226
638066,SF_268
169780,NCI_H522
26980,OVCAR_3
348948,SR
139105,NCI_H322M
295501,MOLT_4
759263,K_562
134033,UACC_62
765396,CAKI_1
366140,NCI_H23
629971,M14
246131,OVCAR_4
105132,OVCAR_3
295500,SF_539
337766,EKVX
708298,SK_MEL_28
758667,MDA_MB_231
145668,NCI_H23
757804,RPMI_8226
740268,SK_OV_3
637651,ACHN
352299,SK_OV_3
287459,SN12C
681645,EKVX
606499,KM12
148958,U251
63984,LOXIMVI
768112,MOLT_4
241240,ACHN
256439,LOXIMVI
24559,CCRF_CEM
312887,SK_MEL_28
184692,A498
100880,TK_10
637037,SR
127716,HOP_62
27640,SNB_75
791785,HCT_116
758255,SR
89201,MDA_MB_435
105132,SK_MEL_5
736198,NCI_H522
758706,EKVX
791785,A498
606869,SR
758667,SW_620
32065,MCF7
135758,HCT_116
681638,HCT_15
111533,MCF7
295500,UO_31
174121,BT_549
156303,SR
757804,M14
772992,MALME_3M
352122,RPMI_8226
783107,RXF_393
276382,MDA_MB_435
719627,COLO205
765396,U251
172112,SF_268
374028,MCF7
618939,HOP_92
172112,NCI_H23
757036,COLO205
38721,HL_60
312887,MCF7
249992,UACC_257
107392,CAKI_1
759857,KM12
51143,SW_620
329680,SW_620
606497,SK_MEL_5
755384,OVCAR_3
111533,HCC_2998
789797,NCI_H23
83142,HT29
295499,KM12
610458,NCI_H522
637037,DU_145
105132,HOP_62
643833,NCI_H23
681635,MDA_MB_231
791785,M14
755880,HCT_116
768112,M14
755985,A498
603074,CCRF_CEM
627168,HCT_116
154948,U251
757804,MDA_MB_435
124463,OVCAR_3
757348,SF_295
681645,BT_549
343499,MDA_MB_231
757087,SR
357704,SF_268
246131,SNB_19
752840,RXF_393
783107,ACHN
102627,UACC_257
681638,BT_549
95441,M14
606986,CCRF_CEM
609699,HCT_15
24559,COLO205
603077,MALME_3M
111533,786_0
683556,SW_620
736201,T47D
174121,RXF_393
94600,NCI_H460
369395,HT29
320846,SNB_75
759195,ACHN
63878,SF_539
759878,SN12C
19893,SN12C
737518,UACC_62
326231,RPMI_8226
241240,SK_MEL_28
163501,T47D
740268,SF_268
725776,COLO205
1895,HOP_62
312887,M14
352122,HT29
759195,HT29
169780,SNB_19
369100,OVCAR_3
639174,MCF7
38721,SF_539
603076,A549
603074,MDA_MB_435
71851,OVCAR_3
681633,HCC_2998
681646,SF_268
374551,SNB_19
301739,EKVX
32065,SF_268
123127,KM12
606173,HL_60
754771,OVCAR_3
616348,OVCAR_4
526598,HS578T
639186,786_0
627505,HCT_116
107392,SF_295
757087,MDA_MB_231
627168,MCF7
725776,NCI_ADR_RES
122819,A549
94600,PC_3
281612,SK_MEL_2
79037,SF_539
740,SK_MEL_2
756660,SN12C
374551,TK_10
269148,SK_MEL_2
756717,NCI_H23
71851,T47D
26980,OVCAR_8
765775,HOP_62
694501,HL_60
256942,OVCAR_4
172112,NCI_H460
353451,NCI_H460
295500,MOLT_4
606499,MCF7
656889,OVCAR_8
77213,MOLT_4
760764,ACHN
759263,NCI_H23
266046,UO_31
124463,HCT_116
747856,HCT_116
145668,OVCAR_3
224131,CAKI_1
755880,KM12
683557,OVCAR_3
134679,HOP_92
351710,UACC_62
301739,SF_539
752,A498
616348,UACC_62
77213,HL_60
759195,NCI_H23
105132,HCT_15
287459,786_0
740268,HCC_2998
32065,SW_620
249910,SK_MEL_2
708298,MCF7
681634,A549
740645,LOXIMVI
132483,U251
610457,UACC_62
755985,SF_295
606173,ACHN
753686,HOP_92
19893,HCC_2998
754366,NCI_H322M
638066,OVCAR_8
606497,COLO205
752840,HOP_92
26980,RPMI_8226
111533,NCI_ADR_RES
613327,MOLT_4
756660,UACC_62
759614,K_562
762,KM12
683557,COLO205
169780,LOXIMVI
610458,NCI_H322M
740,CAKI_1
163501,786_0
767125,786_0
25154,MDA_N
141540,HCT_15
312887,786_0
702294,SW_620
683556,SK_MEL_5
757348,HT29
369395,TK_10
295501,CAKI_1
638066,SN12C
268242,OVCAR_5
8806,MDA_MB_231
107124,MALME_3M
606499,SK_MEL_2
63878,HCC_2998
759155,NCI_H522
681634,NCI_H23
736202,SN12C
38721,MDA_MB_231
328410,COLO205
167780,OVCAR_8
326231,IGROV1
627505,EKVX
365798,NCI_H522
752,MDA_MB_231
784722,KM12
757348,PC_3
737518,786_0
629971,EKVX
757098,LOXIMVI
19893,KM12
737518,COLO205
27640,SK_OV_3
167780,SF_268
708298,UACC_257
681641,MDA_N
752,NCI_H460
301739,OVCAR_8
759263,KM12
14229,SK_MEL_5
303812,SR
759263,ACHN
134727,OVCAR_4
122819,TK_10
126771,T47D
606498,NCI_H23
77213,NCI_H23
141549,NCI_H322M
125066,SR
709237,OVCAR_8
606985,TK_10
610459,SK_MEL_2
683557,IGROV1
694501,HOP_92
164011,CAKI_1
100880,NCI_ADR_RES
374551,K_562
768112,A549
268242,786_0
118994,A498
303812,A549
38721,HCT_15
681636,OVCAR_3
3053,UACC_62
8806,SNB_19
111533,COLO205
73754,T47D
758706,NCI_ADR_RES
606985,HS578T
710270,786_0
320846,CCRF_CEM
756717,UACC_257
139105,KM12
163501,U251
618939,HCT_15
753686,OVCAR_4
760419,TK_10
758423,SK_MEL_28
109724,PC_3
249992,HS578T
77213,SNB_75
758230,NCI_H522
132313,HCT_15
3053,ACHN
184692,NCI_H322M
697912,UO_31
758423,HCT_116
63878,SNB_19
755841,LOXIMVI
758706,MDA_MB_435
249992,HCC_2998
613327,IGROV1
757036,EKVX
633782,SK_MEL_2
268242,U251
343499,T47D
134727,SF_295
681634,HCT_15
224131,SK_MEL_28
374551,KM12
148958,DU_145
241240,CAKI_1
735037,OVCAR_8
154948,MOLT_4
736201,OVCAR_5
706744,NCI_H23
767125,PC_3
736201,SNB_19
352122,CCRF_CEM
139105,SNB_19
169780,UACC_257
681641,NCI_H226
269148,HCC_2998
606986,OVCAR_3
224131,HCT_116
681640,UO_31
760764,TK_10
348948,HCT_116
77213,SR
107392,SNB_75
32065,A498
710270,UACC_257
756717,PC_3
125066,RPMI_8226
755841,NCI_H322M
634724,HCT_116
107392,HL_60
134727,SK_MEL_28
759155,MALME_3M
760764,HOP_92
683555,HCC_2998
752840,NCI_H23
354646,UACC_257
760419,SNB_19
759263,COLO205
363812,DU_145
759857,HL_60
681638,OVCAR_3
369100,LOXIMVI
708298,U251
638066,786_0
320846,CAKI_1
603076,HCT_116
409962,OVCAR_3
141540,OVCAR_3
320846,PC_3
134033,EKVX
757098,HOP_92
736201,DU_145
681637,MDA_N
105132,TK_10
156303,RXF_393
719627,UACC_62
351710,UO_31
148958,K_562
627168,M14
682298,NCI_H23
139105,SK_MEL_5
123127,U251
606985,UO_31
354646,HOP_92
314622,HOP_62
328410,CCRF_CEM
296934,NCI_ADR_RES
176323,NCI_H23
32065,LOXIMVI
241240,SK_MEL_5
267469,PC_3
702294,MDA_MB_435
740521,MDA_MB_231
610456,CAKI_1
95678,T47D
760419,K_562
754230,786_0
148958,UO_31
760419,RXF_393
355644,OVCAR_3
326231,ACHN
95678,UO_31
364830,LOXIMVI
681635,RXF_393
63984,SK_MEL_28
697912,NCI_H23
32065,SK_OV_3
355644,HL_60
616348,CAKI_1
256942,U251
118994,OVCAR_3
634724,NCI_H23
759878,OVCAR_8
178248,SF_295
94600,MOLT_4
603071,SNB_19
45388,RPMI_8226
754771,SK_MEL_28
51143,NCI_H226
26271,HOP_92
1390,NCI_H460
218321,HCC_2998
719276,SW_620
14229,UACC_62
697887,OVCAR_3
276382,HOP_62
754771,HOP_62
154948,SK_MEL_28
735037,MCF7
141549,NCI_H522
759155,LOXIMVI
369100,NCI_ADR_RES
156303,MDA_MB_435
759878,ACHN
759857,HCC_2998
19893,M14
765775,CCRF_CEM
603071,LOXIMVI
789797,HCT_116
637037,OVCAR_8
740521,SR
369100,OVCAR_4
63984,MCF7
303812,NCI_H23
619232,NCI_H522
353451,SK_MEL_28
348948,786_0
134033,HOP_62
279836,CAKI_1
754230,DU_145
753686,LOXIMVI
63984,A549
241240,NCI_H322M
224131,HOP_92
609699,SN12C
758255,UACC_62
295499,OVCAR_5
681638,DU_145
71795,OVCAR_5
760764,SN12C
710270,NCI_ADR_RES
71261,T47D
109724,HCC_2998
755880,HL_60
639174,OVCAR_5
623017,ACHN
759878,786_0
107392,UACC_62
753686,MDA_MB_435
681632,NCI_H522
9706,NCI_H522
681646,NCI_H460
627168,IGROV1
759878,UO_31
125066,SNB_19
758667,KM12
269148,KM12
363812,SK_MEL_2
737518,HCT_116
623017,BT_549
3053,SW_620
134033,LOXIMVI
681634,HS578T
756717,RPMI_8226
682298,RXF_393
314622,U251
603076,SNB_75
765396,HCT_15
14229,SR
606985,UACC_257
104800,A498
71851,HT29
708298,HOP_62
281612,U251
145668,SNB_19
633782,MOLT_4
276382,HCT_15
138783,ACHN
82151,786_0
681637,ACHN
610459,A498
783107,SK_OV_3
791785,COLO205
681632,HT29
610456,HCT_15
758612,NCI_H226
753686,OVCAR_3
126771,SF_268
124463,MDA_N
637037,SK_MEL_28
369100,CCRF_CEM
63984,HCC_2998
758671,DU_145
757098,SNB_75
3053,SNB_19
757087,UACC_62
32065,UACC_257
368390,HS578T
681642,OVCAR_4
27640,M14
702294,SN12C
758251,HOP_92
163501,HCT_15
697912,SF_295
618939,RXF_393
19893,UO_31
736201,SF_539
8806,A498
759195,LOXIMVI
132483,SF_295
148958,NCI_H226
673596,HT29
184692,OVCAR_4
681641,IGROV1
702294,SF_268
352299,IGROV1
736201,NCI_H522
719276,UACC_62
154948,HL_60
328410,SF_268
337766,RXF_393
767125,COLO205
681639,PC_3
71851,CAKI_1
643833,M14
627505,SK_MEL_2
178248,SN12C
369100,SF_295
721517,HCT_15
25154,UACC_62
610457,SF_295
757804,A549
329680,HOP_92
276382,NCI_H322M
759195,UO_31
364830,SF_539
348948,SF_539
353451,HCT_15
8806,HCC_2998
343499,KM12
109724,NCI_H226
758671,UACC_62
736624,NCI_H322M
295500,SNB_19
95382,HT29
682298,K_562
709237,MDA_N
94600,SN12C
758251,HL_60
172112,UACC_62
639186,RPMI_8226
365798,SK_MEL_5
681632,SK_OV_3
639174,SF_268
83142,NCI_ADR_RES
83142,SF_268
56410,MOLT_4
143095,A549
627168,SNB_75
627168,TK_10
757348,K_562
303812,OVCAR_8
38721,NCI_H460
365798,NCI_ADR_RES
681646,MOLT_4
354258,M14
681636,MOLT_4
369100,HOP_62
107124,CCRF_CEM
759857,MOLT_4
759263,MDA_MB_231
757804,SK_MEL_5
303812,HCT_116
758230,MDA_N
755880,MCF7
77213,HCT_15
357704,SR
276382,M14
758671,HOP_92
139105,SF_539
639174,SR
374028,RXF_393
95678,OVCAR_8
329680,IGROV1
638066,RPMI_8226
287459,NCI_H322M
681633,ACHN
153353,SNB_19
606499,A549
308847,ACHN
364830,MDA_N
681644,K_562
736493,KM12
603074,MOLT_4
756717,786_0
249910,MOLT_4
702294,SNB_75
606986,SW_620
27640,SK_MEL_5
759155,MDA_MB_435
368390,UO_31
754366,ACHN
702294,MDA_N
681639,OVCAR_3
26980,SNB_75
369395,RPMI_8226
363812,MDA_N
95466,IGROV1
623017,SR
102627,NCI_H23
719276,COLO205
683555,SF_295
638066,SK_OV_3
627505,M14
100880,EKVX
758251,CCRF_CEM
303812,SK_OV_3
51143,M14
143095,PC_3
287459,CCRF_CEM
354258,RPMI_8226
256942,PC_3
681643,CAKI_1
682298,MALME_3M
721517,K_562
755384,M14
606499,T47D
178248,OVCAR_5
344007,MALME_3M
639174,UACC_257
354646,OVCAR_5
271674,LOXIMVI
610458,MCF7
758230,MDA_MB_435
266046,HOP_62
758251,SF_268
26980,UO_31
740,SN12C
758423,RXF_393
82151,RXF_393
754771,LOXIMVI
107392,RXF_393
134679,OVCAR_4
218321,NCI_H23
609699,OVCAR_8
736201,SK_MEL_2
681646,CAKI_1
724998,SF_268
369395,U251
627505,MDA_MB_231
374551,MOLT_4
3088,NCI_ADR_RES
758230,SF_268
366140,SK_MEL_2
249992,U251
19893,ACHN
267469,A549
95382,MOLT_4
694501,HCT_15
606985,SW_620
34462,A549
616348,T47D
767125,U251
104800,NCI_H23
740645,IGROV1
610458,RXF_393
269148,CAKI_1
606499,SF_268
8806,LOXIMVI
256927,SK_MEL_2
51143,SK_MEL_5
26271,SK_MEL_28
312887,SK_MEL_5
349174,NCI_H23
366140,DU_145
156303,HL_60
789797,K_562
357704,RXF_393
357704,HL_60
758612,SF_539
719627,SF_539
73754,K_562
759614,HOP_92
681640,MCF7
752,OVCAR_4
369100,SK_MEL_5
610457,HCT_116
683558,HCC_2998
32065,OVCAR_5
94600,SF_268
757098,OVCAR_5
784722,UACC_62
619232,SK_MEL_2
683555,CCRF_CEM
125066,CCRF_CEM
754366,NCI_H522
754771,IGROV1
736198,COLO205
118218,DU_145
757348,OVCAR_8
302991,UACC_62
256927,NCI_H522
302991,UO_31
606986,OVCAR_8
182986,SNB_19
789797,SK_MEL_5
3053,HOP_92
697912,HT29
606498,OVCAR_3
759857,ACHN
768112,OVCAR_4
174121,HOP_62
63878,MCF7
366140,HCC_2998
19893,T47D
352299,NCI_H322M
352122,MDA_MB_435
56410,IGROV1
681637,IGROV1
45388,CAKI_1
606498,U251
19893,NCI_H23
1895,SK_MEL_28
351710,TK_10
710270,SK_MEL_2
8806,RXF_393
329680,HT29
224131,EKVX
610456,HS578T
134679,CAKI_1
606497,SR
606498,T47D
328410,SF_539
3088,MDA_MB_231
681634,OVCAR_4
14229,RPMI_8226
768593,U251
374551,HCT_116
374551,HCT_15
708298,SW_620
683556,MOLT_4
132313,TK_10
178248,HT29
295501,A498
134679,T47D
167780,U251
312887,UACC_257
85998,NCI_ADR_RES
627505,OVCAR_8
354646,SK_MEL_28
760419,MDA_N
643833,OVCAR_3
143095,SNB_75
89201,TK_10
721517,SK_MEL_28
633782,HCT_15
755384,SNB_19
735037,SK_MEL_5
249992,M14
326231,MCF7
758671,SF_295
765396,NCI_H23
610459,COLO205
740521,HT29
526598,CAKI_1
755841,PC_3
354646,U251
308847,A498
71851,OVCAR_4
681634,ACHN
352299,SW_620
94600,HCT_15
606497,RPMI_8226
95466,HCT_116
132483,HCT_15
681639,LOXIMVI
344007,TK_10
135758,SF_539
603071,786_0
754365,OVCAR_4
77213,PC_3
314622,IGROV1
337766,HOP_62
3053,SK_MEL_2
26271,CAKI_1
354258,SK_MEL_5
637651,M14
757036,MALME_3M
736202,MOLT_4
271674,NCI_H322M
681641,SW_620
619232,NCI_H226
163501,BT_549
34462,HS578T
683558,SK_OV_3
357704,T47D
526598,OVCAR_4
606499,SK_MEL_28
326231,OVCAR_5
32065,HOP_62
178248,LOXIMVI
768593,NCI_H226
759195,COLO205
364830,HCT_116
264137,SF_295
610458,NCI_ADR_RES
338947,UACC_62
138783,T47D
702294,COLO205
38721,SR
610457,PC_3
755841,HCT_116
606172,HOP_92
314622,OVCAR_5
757087,SNB_75
757098,MDA_MB_435
754771,T47D
603077,SNB_75
105014,A549
603074,U251
355644,SN12C
256439,OVCAR_3
25154,EKVX
791785,SF_539
754366,OVCAR_5
143095,HCT_15
123127,TK_10
24559,OVCAR_5
281612,NCI_ADR_RES
609699,NCI_H226
681633,A549
616348,CCRF_CEM
634724,LOXIMVI
174121,EKVX
24559,SF_295
71795,SK_OV_3
77213,HOP_62
740645,UO_31
249910,MDA_MB_231
369395,MCF7
606499,UACC_62
138783,HOP_62
314622,MDA_MB_231
606499,NCI_H460
164011,OVCAR_4
26271,CCRF_CEM
757804,CAKI_1
352299,A498
264137,SF_268
606985,EKVX
374028,BT_549
736624,NCI_ADR_RES
337766,K_562
156303,CCRF_CEM
736201,UACC_62
606869,NCI_H322M
111533,SF_539
697887,SNB_19
6396,HCC_2998
3088,SN12C
169780,EKVX
271674,DU_145
100880,HCT_15
276382,CAKI_1
123127,SF_539
610456,A498
338947,HT29
308847,MDA_N
772992,SNB_19
772992,OVCAR_4
737518,RPMI_8226
758612,HS578T
138783,MALME_3M
122819,NCI_H522
755985,SK_MEL_5
758255,UACC_257
756660,RXF_393
34462,MOLT_4
38721,SNB_19
27640,SNB_19
637651,LOXIMVI
758230,HCT_15
94600,KM12
287459,BT_549
176323,SR
610456,SNB_19
174121,HOP_92
765396,IGROV1
85998,EKVX
366140,LOXIMVI
606985,KM12
139105,SK_MEL_28
740645,A549
118218,OVCAR_5
83142,RXF_393
172112,SW_620
79037,SR
3053,OVCAR_3
638066,MDA_MB_231
681640,HCC_2998
643833,EKVX
619232,786_0
19893,OVCAR_5
755880,EKVX
27640,OVCAR_8
266046,MOLT_4
758612,BT_549
633782,NCI_H522
357704,786_0
698037,HCT_116
326231,OVCAR_3
348948,BT_549
19893,LOXIMVI
610458,MDA_MB_435
735037,SF_295
100880,CAKI_1
320846,SN12C
681643,ACHN
349174,OVCAR_5
757804,SK_OV_3
354258,SF_539
295501,BT_549
172112,SK_MEL_28
353451,NCI_ADR_RES
167780,OVCAR_5
683558,TK_10
681638,SNB_75
610457,NCI_H522
224131,CCRF_CEM
271674,HOP_62
301739,LOXIMVI
758255,SK_OV_3
3053,MCF7
603071,NCI_H460
85998,SK_MEL_5
353451,LOXIMVI
364830,HCC_2998
681635,HOP_92
747856,OVCAR_5
45388,SF_295
139105,T47D
369395,786_0
249992,MDA_MB_231
681640,SF_539
639186,COLO205
111533,HL_60
783107,MALME_3M
26271,HCC_2998
249992,SNB_19
354646,SF_268
639186,DU_145
354258,HOP_92
134033,IGROV1
79037,HCC_2998
134679,OVCAR_3
765775,HOP_92
759614,HCT_15
102627,A498
753686,UACC_62
762,HCT_116
756717,SNB_75
735037,PC_3
124463,T47D
153353,CAKI_1
708298,SF_295
683558,SK_MEL_2
71851,OVCAR_8
759857,OVCAR_5
26271,NCI_ADR_RES
145668,M14
25154,KM12
683556,A549
267469,SW_620
24559,EKVX
267469,K_562
3088,UO_31
734294,786_0
757804,SF_295
355644,SNB_19
256927,786_0
757804,HCT_15
734294,SR
606498,UO_31
141540,CAKI_1
721517,CAKI_1
329680,MDA_MB_231
25154,SF_295
721517,IGROV1
603077,NCI_H322M
783107,OVCAR_4
634724,PC_3
27640,RXF_393
681639,SK_MEL_28
681639,SK_OV_3
182986,NCI_H522
736198,UO_31
740645,MDA_N
71261,786_0
295500,HOP_92
754230,SF_295
164011,SNB_75
697912,MCF7
141540,SK_OV_3
281612,HCT_15
725776,CCRF_CEM
757098,MOLT_4
19893,U251
344007,SK_MEL_5
256439,ACHN
134727,MDA_MB_231
102627,HCT_15
354258,BT_549
610459,NCI_H23
610459,SF_295
163501,OVCAR_8
762,MDA_MB_435
337766,NCI_H322M
3088,CAKI_1
681635,BT_549
135758,K_562
71851,PC_3
791785,MALME_3M
312887,DU_145
610456,MOLT_4
610456,786_0
154948,RXF_393
337766,LOXIMVI
256942,COLO205
784722,DU_145
71261,UACC_62
102627,SW_620
256942,HCC_2998
637037,OVCAR_4
132483,SR
784722,NCI_H522
355644,RPMI_8226
182986,HCC_2998
683557,OVCAR_5
256927,OVCAR_8
139105,OVCAR_8
295501,RXF_393
627505,NCI_H460
71851,IGROV1
374551,UACC_257
107392,OVCAR_3
364830,NCI_H522
357704,HCT_116
246131,A498
603074,NCI_H226
14229,SF_268
610459,CCRF_CEM
643833,OVCAR_5
639174,MOLT_4
71795,SN12C
45388,MOLT_4
606869,COLO205
681635,MCF7
760764,786_0
176323,A498
118994,HOP_92
109724,BT_549
673596,PC_3
145668,CCRF_CEM
281612,DU_145
681639,SF_295
681636,CAKI_1
355644,NCI_H23
281612,K_562
71261,PC_3
218321,SF_539
26980,PC_3
759614,SK_OV_3
351710,SW_620
603076,CCRF_CEM
167780,SW_620
182986,T47D
765396,A549
369100,OVCAR_5
758671,T47D
141540,NCI_H226
134727,OVCAR_8
740521,SW_620
148958,MALME_3M
610458,MOLT_4
132483,UO_31
303812,SF_268
77213,K_562
768593,UACC_257
303812,U251
606499,HOP_62
303812,NCI_H226
184692,SK_MEL_28
51143,RXF_393
25154,SK_MEL_5
156303,KM12
105014,MDA_N
697912,OVCAR_8
765775,LOXIMVI
639186,HOP_92
606173,OVCAR_3
757087,HCT_116
302991,SNB_19
627168,SK_MEL_2
757087,HCT_15
609699,A549
1895,ACHN
613327,NCI_H460
757804,SNB_19
302991,T47D
351710,SF_539
681646,MCF7
606986,A498
616348,MDA_MB_435
603076,K_562
755841,HS578T
267469,NCI_H23
364830,SF_268
755384,SF_295
758230,HCT_116
256942,CAKI_1
681638,SK_MEL_5
368390,MDA_MB_231
176323,SN12C
104800,NCI_H226
366140,HOP_92
337766,DU_145
355644,SR
26271,OVCAR_3
352122,LOXIMVI
174121,NCI_H23
281612,SF_268
154948,MDA_MB_231
708298,SK_MEL_2
169780,RXF_393
754230,NCI_H23
681642,HS578T
1390,SW_620
51143,A549
295499,A549
34462,HCT_116
365798,A498
351710,SK_OV_3
616348,M14
118218,SK_MEL_5
747856,HOP_92
71795,OVCAR_4
164011,EKVX
762,SF_268
348948,HS578T
606170,SF_268
126771,NCI_ADR_RES
169780,DU_145
104800,HL_60
26980,NCI_H23
697912,HOP_62
603077,SN12C
357704,A549
287459,SNB_75
224131,786_0
172112,DU_145
768593,HL_60
757087,COLO205
256439,NCI_ADR_RES
143020,MOLT_4
702294,OVCAR_4
697887,ACHN
303812,NCI_ADR_RES
681642,UACC_257
174121,SK_OV_3
95678,MCF7
757087,NCI_H226
302991,PC_3
526598,OVCAR_5
95441,CAKI_1
153353,IGROV1
256439,MALME_3M
143020,NCI_H23
105132,OVCAR_5
3053,NCI_ADR_RES
728073,NCI_H23
83142,U251
156303,CAKI_1
606499,DU_145
681642,A549
328410,TK_10
613327,M14
95466,OVCAR_5
355644,CAKI_1
107124,OVCAR_8
756660,M14
603076,OVCAR_3
681643,NCI_H226
755841,CCRF_CEM
82151,NCI_H23
172112,SK_MEL_5
25154,K_562
752840,EKVX
343499,DU_145
760419,SK_MEL_28
111533,RXF_393
123127,HT29
184692,SF_539
56410,ACHN
791785,786_0
627505,SN12C
1895,M14
606985,MDA_MB_231
706744,CAKI_1
603071,HOP_92
79037,SN12C
609699,DU_145
1390,OVCAR_4
740645,RPMI_8226
19893,MOLT_4
758230,IGROV1
606985,MDA_N
56410,SW_620
757036,SNB_75
409962,MCF7
643833,SNB_75
758255,LOXIMVI
82151,SF_268
656889,HCT_116
758230,EKVX
281612,UO_31
639186,SR
184692,RXF_393
629971,SW_620
619232,OVCAR_3
134727,T47D
753686,NCI_H226
308847,SK_MEL_2
638066,SF_295
63984,OVCAR_4
34462,PC_3
154948,SW_620
94600,SK_MEL_28
681643,MDA_MB_231
683557,RPMI_8226
302991,UACC_257
789797,NCI_H522
409962,BT_549
126771,OVCAR_3
314622,EKVX
681636,SR
125066,SW_620
266046,SK_MEL_2
3088,RPMI_8226
348948,RPMI_8226
637651,MDA_MB_231
702294,LOXIMVI
303812,HOP_62
719276,NCI_H226
740521,MDA_MB_435
633782,MDA_N
138783,HCT_15
363812,RXF_393
752840,RPMI_8226
352299,ACHN
610456,SR
755841,NCI_ADR_RES
163501,SF_539
328410,A549
606986,MCF7
783107,NCI_H226
752840,OVCAR_8
1895,SW_620
24559,T47D
357704,RPMI_8226
287459,NCI_H460
63878,CAKI_1
758255,MDA_N
606173,SK_MEL_5
153353,NCI_H460
134033,SF_295
95441,MALME_3M
276382,786_0
754365,SR
328410,SN12C
409962,NCI_H522
639174,SNB_19
281612,M14
656889,DU_145
338947,UO_31
768593,SR
326231,RXF_393
754230,CAKI_1
279836,SF_295
709237,HOP_62
71261,A549
102627,UACC_62
32065,EKVX
139105,HCT_15
312887,SR
343499,HCC_2998
122819,SN12C
79037,A549
134033,HOP_92
111533,HS578T
697887,A549
706744,NCI_H322M
127716,SN12C
369395,HOP_92
79037,COLO205
747856,CAKI_1
338947,OVCAR_8
287459,A498
681635,IGROV1
637651,EKVX
772992,MCF7
637651,IGROV1
281612,OVCAR_8
135758,MALME_3M
169780,SN12C
138783,RXF_393
673596,HOP_92
269148,HCT_15
728073,NCI_H226
279836,NCI_H23
241240,SR
132483,786_0
740645,TK_10
734294,HCT_116
271674,UACC_62
281612,HOP_62
681637,SF_268
182986,NCI_ADR_RES
328410,BT_549
95441,OVCAR_8
141540,SK_MEL_2
134033,KM12
357704,HS578T
296934,HCT_116
784722,CCRF_CEM
606173,HOP_92
125066,ACHN
369100,HL_60
681642,M14
105132,OVCAR_4
354258,NCI_H322M
634724,SNB_75
760419,MOLT_4
38721,HOP_92
123127,LOXIMVI
643833,NCI_H460
374028,M14
606986,SNB_19
683556,MDA_MB_435
681646,HCT_116
606173,HS578T
156303,HS578T
638066,M14
683558,NCI_ADR_RES
757348,COLO205
756717,NCI_H226
374028,NCI_H460
638066,LOXIMVI
276382,HT29
26271,SF_539
24559,MDA_MB_231
760764,MCF7
241240,NCI_H460
681637,RXF_393
279836,CCRF_CEM
363812,U251
755841,NCI_H522
71851,HCT_116
1390,TK_10
312887,HL_60
364830,SNB_19
603076,RPMI_8226
6396,UACC_257
176323,SW_620
610457,CCRF_CEM
759614,LOXIMVI
63878,RXF_393
143020,MDA_MB_435
681634,NCI_H226
94600,K_562
709237,MDA_MB_231
365798,SNB_75
27640,UACC_257
3088,MCF7
24559,OVCAR_3
740645,SR
95466,CAKI_1
639186,A498
627168,K_562
1895,SNB_75
34462,MALME_3M
123127,HOP_92
740521,SN12C
348948,SNB_19
127716,A549
755384,SF_268
752,SK_MEL_2
314622,A549
754366,HOP_92
706744,HCT_15
754366,MOLT_4
613327,PC_3
77213,RXF_393
694501,M14
279836,HCT_15
634724,RXF_393
269148,MALME_3M
724998,NCI_H460
26980,SK_MEL_28
758230,HS578T
51143,UO_31
366140,SF_295
740521,NCI_H322M
135758,LOXIMVI
352122,MOLT_4
369100,A549
740521,A549
637651,SNB_19
111533,NCI_H226
728073,CCRF_CEM
95678,NCI_H322M
148958,ACHN
765775,NCI_H226
314622,SF_295
153353,HS578T
256942,SW_620
83142,K_562
83142,UACC_257
295499,UACC_257
683556,UACC_62
118994,NCI_H522
759263,HCT_116
302991,NCI_H522
268242,MCF7
765775,MALME_3M
673596,COLO205
681645,SF_268
728073,IGROV1
606498,HCT_116
369395,ACHN
95466,OVCAR_8
637651,SF_268
134727,RXF_393
118994,SW_620
249992,OVCAR_5
63984,OVCAR_3
303812,LOXIMVI
710270,SF_539
287459,M14
759263,RPMI_8226
760764,SK_MEL_2
85998,HS578T
107392,SN12C
610459,ACHN
287459,COLO205
132483,HS578T
656889,LOXIMVI
681641,RXF_393
156303,SK_MEL_5
178248,SK_MEL_2
329680,SR
134727,SK_OV_3
719276,RXF_393
45388,NCI_ADR_RES
132313,RPMI_8226
740521,UACC_62
125066,SF_539
348948,PC_3
77213,UACC_257
374028,SF_295
638066,HCT_116
6396,OVCAR_3
143095,SK_OV_3
719627,SNB_19
747856,HT29
122819,K_562
269148,SR
172112,OVCAR_8
758251,RXF_393
256942,OVCAR_3
24559,OVCAR_8
354258,DU_145
737518,NCI_ADR_RES
765396,786_0
724998,K_562
266046,T47D
352299,SK_MEL_5
266046,SK_OV_3
694501,EKVX
89201,NCI_H522
135758,RXF_393
610458,SK_OV_3
94600,CAKI_1
141549,BT_549
603076,SNB_19
760764,CAKI_1
740268,SNB_75
708298,CAKI_1
756660,HL_60
606986,MDA_N
623017,UO_31
104800,HS578T
706744,MCF7
266046,SK_MEL_5
606173,HOP_62
357704,SF_539
606170,NCI_H522
267469,IGROV1
269148,BT_549
256942,HS578T
348948,UACC_62
269148,SN12C
256439,SF_539
616348,MCF7
609699,CCRF_CEM
606173,NCI_ADR_RES
526598,EKVX
681641,786_0
