NSC,drug,gene,num
740,METHOTREXATE,LINC01287,0
740,METHOTREXATE,JCHAIN,0
740,METHOTREXATE,IGLL5,0
740,METHOTREXATE,PVALB,0
740,METHOTREXATE,MIR5699,0
752,6-THIOGUANINE,CD1E,0
752,6-THIOGUANINE,MIR142,0
752,6-THIOGUANINE,MND1,0
752,6-THIOGUANINE,LAYN,0
752,6-THIOGUANINE,MAPK8,0
755,6-MERCAPTOPURINE,HPRT1,4
755,6-MERCAPTOPURINE,CWC15,0
755,6-MERCAPTOPURINE,MAPK8,0
755,6-MERCAPTOPURINE,CDK7,0
755,6-MERCAPTOPURINE,PARP2,0
757,Colchicine,APOC2,2
757,Colchicine,MIR1254-1,0
757,Colchicine,MIR658,0
757,Colchicine,SNORD83B,0
757,Colchicine,LINC01287,0
762,Nitrogen mustard,CWC15,0
762,Nitrogen mustard,CDK7,0
762,Nitrogen mustard,PSMB1,0
762,Nitrogen mustard,PARP2,0
762,Nitrogen mustard,MAPK8,0
1390,Allopurinol,PSMA2,0
1390,Allopurinol,MAPK8,0
1390,Allopurinol,PARP2,0
1390,Allopurinol,CDK7,0
1390,Allopurinol,RPL7,0
1895,GUANAZOLE,CWC15,0
1895,GUANAZOLE,RPL7,0
1895,GUANAZOLE,PSMA2,0
1895,GUANAZOLE,GMNN,0
1895,GUANAZOLE,PARP2,0
3053,Actinomycin D,MIR641,0
3053,Actinomycin D,JCHAIN,0
3053,Actinomycin D,HBG1,0
3053,Actinomycin D,ITGB7,0
3053,Actinomycin D,PVALB,0
3061,malacid,MAPK8,0
3061,malacid,CWC15,0
3061,malacid,PARP2,0
3061,malacid,FDX1,0
3061,malacid,CDK7,0
3088,Chlorambucil,MAPK8,0
3088,Chlorambucil,MND1,0
3088,Chlorambucil,FDX1,0
3088,Chlorambucil,TMSB15A,0
3088,Chlorambucil,MED30,0
6396,Thiotepa,CDK7,0
6396,Thiotepa,PARP2,0
6396,Thiotepa,NACA,0
6396,Thiotepa,RPL7,0
6396,Thiotepa,PSMA2,0
8806,Melphalan,MAPK8,0
8806,Melphalan,MND1,0
8806,Melphalan,FDX1,0
8806,Melphalan,CDK7,1
8806,Melphalan,GMNN,0
9706,Triethylenemelamine,CWC15,0
9706,Triethylenemelamine,PSMA2,0
9706,Triethylenemelamine,RPL5,0
9706,Triethylenemelamine,PSMB1,0
9706,Triethylenemelamine,PARP2,0
12198,Dromostanolone Propionate,CST4,0
12198,Dromostanolone Propionate,HBG2,0
12198,Dromostanolone Propionate,HTR1A,0
12198,Dromostanolone Propionate,SPON1,0
12198,Dromostanolone Propionate,MTNR1B,0
14229,Acrichine,MIR7110,0
14229,Acrichine,MIR641,0
14229,Acrichine,MIR330,0
14229,Acrichine,BTK,0
14229,Acrichine,MPO,4
19893,Fluorouracil,TYMS,230
19893,Fluorouracil,CDK7,5
19893,Fluorouracil,CWC15,0
19893,Fluorouracil,AURKA,9
19893,Fluorouracil,RPL7,0
23162,Nandrolone phenpropionate,TLR8,0
23162,Nandrolone phenpropionate,PRSS3P2,0
23162,Nandrolone phenpropionate,HCK,0
23162,Nandrolone phenpropionate,CYP26C1,0
23162,Nandrolone phenpropionate,MTNR1B,0
23759,TESTOLACTONE,CD3E,0
23759,TESTOLACTONE,SPEG,0
23759,TESTOLACTONE,ACTB,0
23759,TESTOLACTONE,MAPK8,0
23759,TESTOLACTONE,SH2D1A,0
24559,Mithramycin,JCHAIN,0
24559,Mithramycin,LINC01287,0
24559,Mithramycin,IGLL5,0
24559,Mithramycin,SNORD83B,0
24559,Mithramycin,PVALB,0
25154,Pipobroman,MAPK8,0
25154,Pipobroman,CWC15,0
25154,Pipobroman,PARP2,0
25154,Pipobroman,CDK7,0
25154,Pipobroman,PSMA2,0
26271,Cyclophosphamide,NCS1,0
26271,Cyclophosphamide,SPEG,0
26271,Cyclophosphamide,RXRB,0
26271,Cyclophosphamide,ACTB,5
26271,Cyclophosphamide,MAP7D1,0
26980,Mitomycin,MTNR1B,0
26980,Mitomycin,MIR1254-1,0
26980,Mitomycin,FAM178B,0
26980,Mitomycin,LINC01287,0
26980,Mitomycin,TLR7,1
27640,Floxuridine,MND1,0
27640,Floxuridine,ALDH1A2,0
27640,Floxuridine,SLC40A1,0
27640,Floxuridine,SNORA32,0
27640,Floxuridine,HCK,0
32065,Hydroxyurea,RRM1,12
32065,Hydroxyurea,PSMA2,0
32065,Hydroxyurea,CWC15,0
32065,Hydroxyurea,PARP2,5
32065,Hydroxyurea,RPL7,0
32982,Curcumin,CDK7,2
32982,Curcumin,CWC15,0
32982,Curcumin,MAPK8,8
32982,Curcumin,LSM6,0
32982,Curcumin,RPL7,0
33410,Colchicine Derivative,NR1I2,2
33410,Colchicine Derivative,SNORD83B,0
33410,Colchicine Derivative,LINC01287,0
33410,Colchicine Derivative,STMN4,2
33410,Colchicine Derivative,TLR7,1
34462,Uracil mustard,MAPK8,0
34462,Uracil mustard,CDK7,0
34462,Uracil mustard,RABGGTB,0
34462,Uracil mustard,LINC01578,0
34462,Uracil mustard,LSM6,0
34521,Dexamethasone Decadron,MAP7D1,0
34521,Dexamethasone Decadron,GABARAPL1,1
34521,Dexamethasone Decadron,PTMS,3
34521,Dexamethasone Decadron,MAPK8,1
34521,Dexamethasone Decadron,THYN1,0
36405,Chelerythrine,SH2D1A,0
36405,Chelerythrine,MAPK8,1
36405,Chelerythrine,NNMT,0
36405,Chelerythrine,NEK11,0
36405,Chelerythrine,CREB3L1,0
38721,Mitotane,CWC15,0
38721,Mitotane,CDK7,0
38721,Mitotane,MAPK8,0
38721,Mitotane,THYN1,0
38721,Mitotane,RPS17,0
45388,DACARBAZINE,MAPK8,3
45388,DACARBAZINE,PARP2,15
45388,DACARBAZINE,MND1,0
45388,DACARBAZINE,GPX8,0
45388,DACARBAZINE,NME7,0
49842,Vinblastine,MIR5699,0
49842,Vinblastine,JCHAIN,0
49842,Vinblastine,IGLL5,0
49842,Vinblastine,SNORD83B,0
49842,Vinblastine,SNORD32A,0
51143,Pyrazoloimidazole,RPL7,0
51143,Pyrazoloimidazole,CWC15,0
51143,Pyrazoloimidazole,PARP2,0
51143,Pyrazoloimidazole,PSMA2,0
51143,Pyrazoloimidazole,GMNN,0
56410,PORFIROMYCIN,LINC01287,0
56410,PORFIROMYCIN,PRSS1,0
56410,PORFIROMYCIN,PCP4,0
56410,PORFIROMYCIN,TEK,0
56410,PORFIROMYCIN,FGR,0
59687,Acetalax,MAPK8,0
59687,Acetalax,CDK7,0
59687,Acetalax,MND1,0
59687,Acetalax,FDX1,0
59687,Acetalax,LAYN,0
59814,Critex,CDK7,0
59814,Critex,TTK,0
59814,Critex,MAPK8,0
59814,Critex,CWC15,0
59814,Critex,GMNN,0
63878,Cytarabine,MIR142,0
63878,Cytarabine,CD3E,0
63878,Cytarabine,MAPK8,0
63878,Cytarabine,ZAP70,1
63878,Cytarabine,TMSB15A,0
63984,Cordycepin,CHI3L2,0
63984,Cordycepin,MIR658,0
63984,Cordycepin,HCK,0
63984,Cordycepin,FLT1,0
63984,Cordycepin,CCL20,0
67574,Vincristine,LINC01287,0
67574,Vincristine,HBG1,0
67574,Vincristine,IGLL5,2
67574,Vincristine,MIR5699,0
67574,Vincristine,JCHAIN,3
71261,Beta-Thioguanine Deoxyriboside,MTNR1B,0
71261,Beta-Thioguanine Deoxyriboside,CYP17A1,0
71261,Beta-Thioguanine Deoxyriboside,NR1I2,0
71261,Beta-Thioguanine Deoxyriboside,HBG2,0
71261,Beta-Thioguanine Deoxyriboside,STMN4,0
71423,Megestrol acetate,MIR2278,0
71423,Megestrol acetate,MIR663A,0
71423,Megestrol acetate,MIR6807,0
71423,Megestrol acetate,MIR3939,0
71423,Megestrol acetate,SNAR-C4,0
71795,ELLIPTICINE,LAYN,0
71795,ELLIPTICINE,CHI3L2,0
71795,ELLIPTICINE,BEX1,0
71795,ELLIPTICINE,CD1E,0
71795,ELLIPTICINE,SH2D1A,0
71851,A-TGdR,MIR6126,0
71851,A-TGdR,PRAP1,0
71851,A-TGdR,MIR658,0
71851,A-TGdR,SNAR-C4,0
71851,A-TGdR,MIR3198-1,0
73754,Fluorodopan,CHI3L2,0
73754,Fluorodopan,LAYN,0
73754,Fluorodopan,ABL2,0
73754,Fluorodopan,REC8,0
73754,Fluorodopan,GFPT2,0
77213,Procarbazine,MAPK8,0
77213,Procarbazine,ACTB,0
77213,Procarbazine,TUBA1B,0
77213,Procarbazine,THYN1,0
77213,Procarbazine,PARP2,0
79037,Lomustine,MAPK8,0
79037,Lomustine,CD1E,0
79037,Lomustine,NEK11,0
79037,Lomustine,SH2D1A,0
79037,Lomustine,LINC01578,0
82151,Daunorubicin,MIR658,0
82151,Daunorubicin,C10orf90,0
82151,Daunorubicin,PPP1R1B,1
82151,Daunorubicin,RXRG,0
82151,Daunorubicin,MIR142,3
83142,Daunorubicin,TLR7,6
83142,Daunorubicin,LINC01287,0
83142,Daunorubicin,HBG1,0
83142,Daunorubicin,HBG2,1
83142,Daunorubicin,FAM178B,0
83265,Trityl cysteine,MAPK8,0
83265,Trityl cysteine,CWC15,0
83265,Trityl cysteine,CDK7,0
83265,Trityl cysteine,PARP2,0
83265,Trityl cysteine,RPL7,0
85998,STREPTOZOCIN,MAPK8,4
85998,STREPTOZOCIN,FRMD6,0
85998,STREPTOZOCIN,ACTB,3
85998,STREPTOZOCIN,SH2D1A,0
85998,STREPTOZOCIN,LOX,21
87877,8-hydroxy-7-((6-sulfonaphthalen-2-yl) diazenyl)quinoline...,MAP7D1,0
87877,8-hydroxy-7-((6-sulfonaphthalen-2-yl) diazenyl)quinoline...,MAPK8,0
87877,8-hydroxy-7-((6-sulfonaphthalen-2-yl) diazenyl)quinoline...,PHLDB2,0
87877,8-hydroxy-7-((6-sulfonaphthalen-2-yl) diazenyl)quinoline...,GABARAPL1,0
87877,8-hydroxy-7-((6-sulfonaphthalen-2-yl) diazenyl)quinoline...,ACTB,0
88536,Calusterone,CHI3L2,0
88536,Calusterone,AIF1,0
88536,Calusterone,SASH3,0
88536,Calusterone,C1orf228,0
88536,Calusterone,CD1E,0
89201,Estramustine,ITGAL,0
89201,Estramustine,TM4SF4,0
89201,Estramustine,CD3D,0
89201,Estramustine,FAM83H-AS1,0
89201,Estramustine,CTSG,0
90636,Vinblastine,MIR5699,0
90636,Vinblastine,JCHAIN,0
90636,Vinblastine,IGLL5,0
90636,Vinblastine,HBG1,0
90636,Vinblastine,PVALB,0
94600,CAMPTOTHECIN,CST4,0
94600,CAMPTOTHECIN,WAS,0
94600,CAMPTOTHECIN,FLT1,1
94600,CAMPTOTHECIN,APOC2,0
94600,CAMPTOTHECIN,OBP2A,0
95382,Camptothecin Derivative,IGLL5,0
95382,Camptothecin Derivative,DPEP1,0
95382,Camptothecin Derivative,MIR1254-1,0
95382,Camptothecin Derivative,LINC01287,0
95382,Camptothecin Derivative,MIR622,0
95441,METHYL CCNU,CD1E,0
95441,METHYL CCNU,MIR142,0
95441,METHYL CCNU,SNORA33,0
95441,METHYL CCNU,IL2RG,0
95441,METHYL CCNU,MAPK8,0
95466,PCNU,AIF1,0
95466,PCNU,TMSB15A,0
95466,PCNU,CD1E,0
95466,PCNU,SNORD104,0
95466,PCNU,CD3D,0
95678,3-HP,MIR3198-1,0
95678,3-HP,MIR142,0
95678,3-HP,FLT3,0
95678,3-HP,CCL20,0
95678,3-HP,MIR658,0
100880,Camptothecin,HBG1,0
100880,Camptothecin,FAM178B,0
100880,Camptothecin,JCHAIN,0
100880,Camptothecin,MIR5699,0
100880,Camptothecin,TLR7,5
102627,Yoshi 864,MAPK8,0
102627,Yoshi 864,CWC15,0
102627,Yoshi 864,RPL7,0
102627,Yoshi 864,PSMA2,0
102627,Yoshi 864,PARP2,0
102816,AZACITIDINE,MAPK8,0
102816,AZACITIDINE,LAYN,1
102816,AZACITIDINE,TMSB15A,0
102816,AZACITIDINE,BCAR3,0
102816,AZACITIDINE,MND1,0
104800,Mitozolomide,CWC15,0
104800,Mitozolomide,CDK7,0
104800,Mitozolomide,GMNN,0
104800,Mitozolomide,PARP2,0
104800,Mitozolomide,MAPK8,0
105014,Cladribine,MIR1254-1,0
105014,Cladribine,MIR126,0
105014,Cladribine,MIR647,0
105014,Cladribine,LINC01287,0
105014,Cladribine,PVALB,0
105132,Deoxycamptothecin,MIR7110,0
105132,Deoxycamptothecin,MIR142,0
105132,Deoxycamptothecin,PIP,0
105132,Deoxycamptothecin,ZAP70,0
105132,Deoxycamptothecin,MIR641,0
107124,Camptothecin Derivative,KIT,68
107124,Camptothecin Derivative,ESR1,2
107124,Camptothecin Derivative,BTK,2
107124,Camptothecin Derivative,HBG2,0
107124,Camptothecin Derivative,HBG1,0
107392,5-HP,MAPK8,0
107392,5-HP,MIR142,0
107392,5-HP,LAYN,0
107392,5-HP,ITM2A,0
107392,5-HP,SNORA33,0
109724,Ifosfamide,MAPK8,1
109724,Ifosfamide,CD3E,0
109724,Ifosfamide,SH2D1A,0
109724,Ifosfamide,HDAC2,0
109724,Ifosfamide,GLIPR1,0
109874,Benzimate,CWC15,0
109874,Benzimate,PARP2,0
109874,Benzimate,MAPK8,0
109874,Benzimate,RPL7,0
109874,Benzimate,SUMO2,0
111180,Acetylcysteine,MAPK8,2
111180,Acetylcysteine,CDK7,0
111180,Acetylcysteine,CWC15,0
111180,Acetylcysteine,RPL7,0
111180,Acetylcysteine,RPL5,0
111533,Methoxycamptothecin,TLR7,0
111533,Methoxycamptothecin,HBG1,0
111533,Methoxycamptothecin,KIT,0
111533,Methoxycamptothecin,BTK,0
111533,Methoxycamptothecin,LINC01287,0
117186,Acetalax,MAPK8,0
117186,Acetalax,BCAR3,0
117186,Acetalax,CDK7,0
117186,Acetalax,THYN1,0
117186,Acetalax,PHLDB2,0
118218,Fludarabine,MIR7110,0
118218,Fludarabine,MIR1254-1,0
118218,Fludarabine,PIP,0
118218,Fludarabine,MIR126,1
118218,Fludarabine,MIR2278,0
118994,Inosine dialdehyde,MIR6126,0
118994,Inosine dialdehyde,MIR2278,0
118994,Inosine dialdehyde,CD1E,0
118994,Inosine dialdehyde,MIR126,0
118994,Inosine dialdehyde,SNORD104,0
122758,Isotretinoin,KIT,4
122758,Isotretinoin,FAM178B,0
122758,Isotretinoin,TLR7,0
122758,Isotretinoin,HBA1,2
122758,Isotretinoin,ITGB7,0
122819,Teniposide,MIR641,0
122819,Teniposide,SNORD32A,0
122819,Teniposide,PVALB,0
122819,Teniposide,MIR5699,0
122819,Teniposide,MIR622,0
123127,Doxorubicin,IGLL5,2
123127,Doxorubicin,JCHAIN,2
123127,Doxorubicin,LINC01287,0
123127,Doxorubicin,HBG1,0
123127,Doxorubicin,MIR658,0
124463,Fludarabine,TYROBP,0
124463,Fludarabine,MIR5699,0
124463,Fludarabine,SNORD104,0
124463,Fludarabine,CD3E,0
124463,Fludarabine,APOC2,0
125066,Bleomycin,MIR5699,0
125066,Bleomycin,MIR641,0
125066,Bleomycin,MIR7110,0
125066,Bleomycin,HPGDS,2
125066,Bleomycin,MIR1296,0
125973,Paclitaxel,LINC01287,0
125973,Paclitaxel,HTR1A,1
125973,Paclitaxel,JCHAIN,0
125973,Paclitaxel,STMN4,0
125973,Paclitaxel,TLR7,6
126771,Dichloroallyl lawsone,MAPK8,0
126771,Dichloroallyl lawsone,CWC15,0
126771,Dichloroallyl lawsone,MND1,0
126771,Dichloroallyl lawsone,CDK7,0
126771,Dichloroallyl lawsone,RPS3A,0
127716,DECITABINE,MAPK8,0
127716,DECITABINE,LAYN,1
127716,DECITABINE,CLIP3,0
127716,DECITABINE,FRMD6,0
127716,DECITABINE,ABL2,1
129185,melbex,LINC01287,0
129185,melbex,IGLL5,0
129185,melbex,JCHAIN,0
129185,melbex,NR1I2,0
129185,melbex,SNORD83B,0
132313,Dianhydrogalactitol,PARP2,0
132313,Dianhydrogalactitol,CWC15,0
132313,Dianhydrogalactitol,CDK7,0
132313,Dianhydrogalactitol,LSM6,0
132313,Dianhydrogalactitol,RPL7,0
132483,Aminopterin Derivative,FAM178B,0
132483,Aminopterin Derivative,ITGB7,1
132483,Aminopterin Derivative,LINC01287,0
132483,Aminopterin Derivative,HBG2,0
132483,Aminopterin Derivative,NR1I2,3
134033,Aminopterin Derivative,LINC01287,0
134033,Aminopterin Derivative,JCHAIN,0
134033,Aminopterin Derivative,PVALB,0
134033,Aminopterin Derivative,MIR663A,0
134033,Aminopterin Derivative,SNORD32A,0
134679,Carboqone; Carbazilquinone,MAPK8,0
134679,Carboqone; Carbazilquinone,LAYN,0
134679,Carboqone; Carbazilquinone,BCAR3,0
134679,Carboqone; Carbazilquinone,CD1E,0
134679,Carboqone; Carbazilquinone,ALDH1A2,0
134727,Mitomycin,STMN4,0
134727,Mitomycin,LINC01287,0
134727,Mitomycin,HTR1A,0
134727,Mitomycin,SNORD83B,0
134727,Mitomycin,TLR7,1
135758,Piperazinedione,MAPK8,0
135758,Piperazinedione,GMNN,0
135758,Piperazinedione,PARP2,0
135758,Piperazinedione,CWC15,0
135758,Piperazinedione,LSM6,0
138783,Bendamustine,CD1E,0
138783,Bendamustine,CD3E,1
138783,Bendamustine,PIP,0
138783,Bendamustine,ZAP70,5
138783,Bendamustine,MIR142,0
139105,Soluble Baker's Antifol,LINC01287,0
139105,Soluble Baker's Antifol,IGLL5,0
139105,Soluble Baker's Antifol,FAM178B,0
139105,Soluble Baker's Antifol,TLR7,0
139105,Soluble Baker's Antifol,JCHAIN,0
141540,Etoposide,HBG1,0
141540,Etoposide,HBA2,0
141540,Etoposide,STMN4,0
141540,Etoposide,NR1I2,3
141540,Etoposide,TLR7,0
141549,M-AMSA,LAYN,0
141549,M-AMSA,MAPK8,0
141549,M-AMSA,CD1E,0
141549,M-AMSA,MIR3198-1,0
141549,M-AMSA,SNORD104,0
141633,Homoharringtonine,ITGB7,0
141633,Homoharringtonine,IGLL5,0
141633,Homoharringtonine,SNORD32A,0
141633,Homoharringtonine,SNORD83B,0
141633,Homoharringtonine,LINC01287,0
143020,Mithramycin,HBG1,0
143020,Mithramycin,TLR8,0
143020,Mithramycin,JCHAIN,0
143020,Mithramycin,PVALB,0
143020,Mithramycin,STMN4,0
143095,Pyrazofurin,CD1E,0
143095,Pyrazofurin,DSCAM-AS1,0
143095,Pyrazofurin,MIR658,0
143095,Pyrazofurin,BEX1,0
143095,Pyrazofurin,MIR1254-1,0
145668,Ancitabine hydrochloride,MIR1254-1,0
145668,Ancitabine hydrochloride,MIR6126,0
145668,Ancitabine hydrochloride,MIR126,0
145668,Ancitabine hydrochloride,MIR658,0
145668,Ancitabine hydrochloride,RNASE2,0
148958,Tegafur,MAPK8,0
148958,Tegafur,TMSB15A,0
148958,Tegafur,MND1,0
148958,Tegafur,B3GNTL1,0
148958,Tegafur,ITM2A,0
153353,L-Alanosine,TTK,0
153353,L-Alanosine,MAPK8,0
153353,L-Alanosine,CWC15,0
153353,L-Alanosine,OPTN,0
153353,L-Alanosine,RABGGTB,0
153858,MAYTANSINE,TLR7,0
153858,MAYTANSINE,LINC01287,0
153858,MAYTANSINE,HBG1,0
153858,MAYTANSINE,JCHAIN,0
153858,MAYTANSINE,HBG2,0
154948,M-AMSA,BEX1,0
154948,M-AMSA,MIR658,0
154948,M-AMSA,CTAG1A,0
154948,M-AMSA,LOX,1
154948,M-AMSA,SLC40A1,0
156303,M-AMSA,LAYN,0
156303,M-AMSA,GLIPR1,0
156303,M-AMSA,GJA1,0
156303,M-AMSA,BCAR3,0
156303,M-AMSA,MAPK8,0
157035,Parthenolide,MIR330,0
157035,Parthenolide,HPGDS,1
157035,Parthenolide,MIR3198-1,0
157035,Parthenolide,MIR7110,0
157035,Parthenolide,MIR2278,0
163062,Triptolid,LINC01287,0
163062,Triptolid,JCHAIN,0
163062,Triptolid,MIR658,0
163062,Triptolid,MIR641,0
163062,Triptolid,PVALB,0
163501,ACIVICIN,MAPK8,0
163501,ACIVICIN,CWC15,0
163501,ACIVICIN,PARP2,0
163501,ACIVICIN,RPL7,0
163501,ACIVICIN,LINC01578,0
164011,Rubidazone,LINC01287,0
164011,Rubidazone,PVALB,0
164011,Rubidazone,MIR641,0
164011,Rubidazone,JCHAIN,0
164011,Rubidazone,HBG1,0
167780,Asaley,LINC01287,0
167780,Asaley,FAM178B,0
167780,Asaley,MTNR1B,0
167780,Asaley,IGLL5,0
167780,Asaley,HBG1,0
169780,Dexrazoxane,TOP2A,8
169780,Dexrazoxane,TOP2B,14
169780,Dexrazoxane,CWC15,0
169780,Dexrazoxane,PSMA2,0
169780,Dexrazoxane,MAPK8,1
172112,Spirohydantoin Mustard,SPEG,0
172112,Spirohydantoin Mustard,NEK11,0
172112,Spirohydantoin Mustard,MAPK8,0
172112,Spirohydantoin Mustard,HEG1,0
172112,Spirohydantoin Mustard,BCAR3,0
174121,Methotrexate Derivative,LINC01287,0
174121,Methotrexate Derivative,SNORD83B,0
174121,Methotrexate Derivative,TLR7,5
174121,Methotrexate Derivative,BTK,45
174121,Methotrexate Derivative,IGLL5,0
174939,Elesclomol,CDK7,0
174939,Elesclomol,PARP2,0
174939,Elesclomol,CWC15,0
174939,Elesclomol,ACTB,0
174939,Elesclomol,NUP37,0
176323,Camptothecin Derivative,IGLL5,0
176323,Camptothecin Derivative,LINC01287,0
176323,Camptothecin Derivative,JCHAIN,0
176323,Camptothecin Derivative,MIR1254-1,0
176323,Camptothecin Derivative,SNORD83B,0
178248,CHLOROZOTOCIN,SNORD83B,0
178248,CHLOROZOTOCIN,SLC24A5,0
178248,CHLOROZOTOCIN,TRPM1,0
178248,CHLOROZOTOCIN,DAAM2,0
178248,CHLOROZOTOCIN,CYP27A1,0
178296,mato,ITGAL,0
178296,mato,CD1E,0
178296,mato,MIR142,0
178296,mato,SNORA80B,0
178296,mato,ALDH1A2,0
179940,wln: t56 bnonj bo fnw i- at6n dntj d1,MIR7110,0
179940,wln: t56 bnonj bo fnw i- at6n dntj d1,FGR,0
179940,wln: t56 bnonj bo fnw i- at6n dntj d1,MIR658,0
179940,wln: t56 bnonj bo fnw i- at6n dntj d1,KIT,0
179940,wln: t56 bnonj bo fnw i- at6n dntj d1,LINC01287,0
180973,Tamoxifen,TLR7,3
180973,Tamoxifen,PCP4,0
180973,Tamoxifen,FAM178B,0
180973,Tamoxifen,KIT,102
180973,Tamoxifen,STMN4,0
182986,AZQ,CWC15,0
182986,AZQ,PARP2,0
182986,AZQ,CDK7,0
182986,AZQ,RPL7,0
182986,AZQ,MAPK8,0
184692,Aminopterin Derivative,LINC01287,0
184692,Aminopterin Derivative,FAM178B,0
184692,Aminopterin Derivative,TLR7,0
184692,Aminopterin Derivative,IGLL5,0
184692,Aminopterin Derivative,NR1I2,3
186301,Thiocolchicine,IGLL5,0
186301,Thiocolchicine,MIR658,0
186301,Thiocolchicine,LINC01287,0
186301,Thiocolchicine,FAM178B,0
186301,Thiocolchicine,ITGB7,0
207895,wln: t56 bnonj bo fnw i- at6n dntj d1,MIR1254-1,0
207895,wln: t56 bnonj bo fnw i- at6n dntj d1,CD1E,0
207895,wln: t56 bnonj bo fnw i- at6n dntj d1,MIR2278,0
207895,wln: t56 bnonj bo fnw i- at6n dntj d1,MIR3198-1,0
207895,wln: t56 bnonj bo fnw i- at6n dntj d1,MIR7110,0
218321,PENTOSTATIN,MAPK8,0
218321,PENTOSTATIN,PTMS,0
218321,PENTOSTATIN,MAP7D1,0
218321,PENTOSTATIN,NUP37,0
218321,PENTOSTATIN,THYN1,0
221019,WORTMANNIN,LINC01287,0
221019,WORTMANNIN,TLR7,2
221019,WORTMANNIN,PRAP1,0
221019,WORTMANNIN,HBA2,0
221019,WORTMANNIN,JCHAIN,0
224131,N-Phosphonacetyl-L-aspartate,CDK7,0
224131,N-Phosphonacetyl-L-aspartate,BCAR3,0
224131,N-Phosphonacetyl-L-aspartate,MAPK8,0
224131,N-Phosphonacetyl-L-aspartate,FDX1,0
224131,N-Phosphonacetyl-L-aspartate,HDAC2,0
226080,RAPAMYCIN,RNASE2,0
226080,RAPAMYCIN,MIR5699,0
226080,RAPAMYCIN,MIR641,0
226080,RAPAMYCIN,MPO,40
226080,RAPAMYCIN,MIR6807,0
241240,Carboplatin,PARP2,6
241240,Carboplatin,PSMA2,0
241240,Carboplatin,MAPK8,1
241240,Carboplatin,CWC15,0
241240,Carboplatin,LSM6,0
246131,Valrubicin,MUC13,0
246131,Valrubicin,CTSK,0
246131,Valrubicin,RXRG,0
246131,Valrubicin,SLC45A2,0
246131,Valrubicin,RHOH,0
249910,Camptothecin Derivative,MIR658,0
249910,Camptothecin Derivative,MIR1254-1,0
249910,Camptothecin Derivative,MIR6126,0
249910,Camptothecin Derivative,CD1E,0
249910,Camptothecin Derivative,MIR6728,0
249992,M-AMSA,MAPK8,0
249992,M-AMSA,LAYN,0
249992,M-AMSA,REC8,0
249992,M-AMSA,TGFB1I1,0
249992,M-AMSA,FRMD6,0
252844,shikonin,AIF1,0
252844,shikonin,SNAPC1,0
252844,shikonin,MAPK8,1
252844,shikonin,ITM2A,0
252844,shikonin,SNORA33,0
255109,geldanamycin analog,STMN4,0
255109,geldanamycin analog,HTR1A,0
255109,geldanamycin analog,PRSS1,0
255109,geldanamycin analog,NR1I2,0
255109,geldanamycin analog,TLR7,0
256439,Idarubicin,IGLL5,0
256439,Idarubicin,JCHAIN,0
256439,Idarubicin,LINC01287,0
256439,Idarubicin,NR1I2,0
256439,Idarubicin,FAM178B,0
256927,CHIP,CWC15,0
256927,CHIP,PARP2,1
256927,CHIP,TTK,21
256927,CHIP,PSMA2,3
256927,CHIP,CDK7,18
256942,Epirubicin,LINC01287,0
256942,Epirubicin,MTNR1B,0
256942,Epirubicin,IGLL5,0
256942,Epirubicin,FAM178B,0
256942,Epirubicin,PVALB,0
264137,Elliptinium Acetate,TNC,0
264137,Elliptinium Acetate,CAPN3,0
264137,Elliptinium Acetate,SOX10,0
264137,Elliptinium Acetate,SLC24A5,0
264137,Elliptinium Acetate,MIR2278,0
264880,DIHYDRO-5-AZACYTIDINE,MND1,0
264880,DIHYDRO-5-AZACYTIDINE,MAPK8,0
264880,DIHYDRO-5-AZACYTIDINE,CD1E,0
264880,DIHYDRO-5-AZACYTIDINE,REC8,0
264880,DIHYDRO-5-AZACYTIDINE,MIR142,0
266046,Oxaliplatin,CWC15,0
266046,Oxaliplatin,PARP2,2
266046,Oxaliplatin,PSMA2,0
266046,Oxaliplatin,MAPK8,0
266046,Oxaliplatin,RPL7,0
267469,Deoxydoxorubicin,LINC01287,0
267469,Deoxydoxorubicin,FAM178B,0
267469,Deoxydoxorubicin,MTNR1B,0
267469,Deoxydoxorubicin,HBG2,0
267469,Deoxydoxorubicin,PRSS3P2,0
268242,"N,N-Dibenzyldaunorubicin",RNASE2,0
268242,"N,N-Dibenzyldaunorubicin",MIR641,0
268242,"N,N-Dibenzyldaunorubicin",MIR6728,0
268242,"N,N-Dibenzyldaunorubicin",MIR5699,0
268242,"N,N-Dibenzyldaunorubicin",IGLL5,0
269148,MENOGARIL,HBG2,0
269148,MENOGARIL,PLA2G2A,0
269148,MENOGARIL,HBA2,0
269148,MENOGARIL,TLR7,0
269148,MENOGARIL,LINC01287,0
271674,Carboxyphthalatoplatinum,MAPK8,0
271674,Carboxyphthalatoplatinum,CWC15,0
271674,Carboxyphthalatoplatinum,CDK7,0
271674,Carboxyphthalatoplatinum,PARP2,0
271674,Carboxyphthalatoplatinum,MND1,0
276382,pepleo,MIR5699,0
276382,pepleo,MIR641,0
276382,pepleo,MIR7110,0
276382,pepleo,HPGDS,0
276382,pepleo,MIR126,0
279836,MITOXANTRONE,MAPK8,0
279836,MITOXANTRONE,TOP2A,13
279836,MITOXANTRONE,CDK7,2
279836,MITOXANTRONE,CWC15,0
