,NSC,drug,gene,num,rank,dti_existed,predicted_positive,drug_gene,pubmed_hit,top5,key,MECHANISM
3559,767378,2-[2-(2-Methoxy-phenyl)-ethylamino]-5-[1-quinolin-6-yl-meth-(z)-ylidene]-thiazol-4-one,APBB1IP,0,1,0,0,767378_APBB1IP,False,True,767378_APBB1IP,Kinase
3560,767378,2-[2-(2-Methoxy-phenyl)-ethylamino]-5-[1-quinolin-6-yl-meth-(z)-ylidene]-thiazol-4-one,BAX,0,5,0,0,767378_BAX,False,True,767378_BAX,Kinase
3561,767380,"(5Z)-2-[(2-chlorophenyl)methylimino]-5-(quinolin-6-ylmethylidene)-1,3-thiazolidin-4-one",LOC100128816,0,1,0,0,767380_LOC100128816,False,True,767380_LOC100128816,Kinase
3562,767352,"trans-6-(2,4-Difluorophenoxy)-2-(trans-4-hydroxy-cyclohexylamino)-8-methyl-8H-pyrido[2,3-d]pyrimidin-7-one",LOC100128816,0,1,0,0,767352_LOC100128816,False,True,767352_LOC100128816,Kinase
3563,767378,2-[2-(2-Methoxy-phenyl)-ethylamino]-5-[1-quinolin-6-yl-meth-(z)-ylidene]-thiazol-4-one,SPP1,0,3,0,0,767378_SPP1,False,True,767378_SPP1,Kinase
3564,767352,"trans-6-(2,4-Difluorophenoxy)-2-(trans-4-hydroxy-cyclohexylamino)-8-methyl-8H-pyrido[2,3-d]pyrimidin-7-one",KRT18P47,0,3,0,0,767352_KRT18P47,False,True,767352_KRT18P47,Kinase
3565,767380,"(5Z)-2-[(2-chlorophenyl)methylimino]-5-(quinolin-6-ylmethylidene)-1,3-thiazolidin-4-one",IFI16,0,2,0,0,767380_IFI16,False,True,767380_IFI16,Kinase
3566,767381,"(5Z)-2-[(2-bromophenyl)methylimino]-5-(quinolin-6-ylmethylidene)-1,3-thiazolidin-4-one",SGMS2,0,1,0,0,767381_SGMS2,False,True,767381_SGMS2,Kinase
3567,767381,"(5Z)-2-[(2-bromophenyl)methylimino]-5-(quinolin-6-ylmethylidene)-1,3-thiazolidin-4-one",TJP1,0,2,0,0,767381_TJP1,False,True,767381_TJP1,Kinase
3568,767380,"(5Z)-2-[(2-chlorophenyl)methylimino]-5-(quinolin-6-ylmethylidene)-1,3-thiazolidin-4-one",SPG20,0,5,0,0,767380_SPG20,False,True,767380_SPG20,Kinase
3569,767381,"(5Z)-2-[(2-bromophenyl)methylimino]-5-(quinolin-6-ylmethylidene)-1,3-thiazolidin-4-one",PCBD1,0,4,0,0,767381_PCBD1,False,True,767381_PCBD1,Kinase
3570,767381,"(5Z)-2-[(2-bromophenyl)methylimino]-5-(quinolin-6-ylmethylidene)-1,3-thiazolidin-4-one",AHNAK,0,5,0,0,767381_AHNAK,False,True,767381_AHNAK,Kinase
3571,767381,"(5Z)-2-[(2-bromophenyl)methylimino]-5-(quinolin-6-ylmethylidene)-1,3-thiazolidin-4-one",CD24,0,3,0,0,767381_CD24,False,True,767381_CD24,Kinase
3572,767366,"6-(2,4-Difluorophenoxy)-8-cyclopropyl-2-(tetrahydro-2h-pyran-4-ylamino)pyrido[2,3-d]pyrimidin-7(8h)-one",PCBD1,0,3,0,0,767366_PCBD1,False,True,767366_PCBD1,Kinase
3573,767375,"(5Z)-2-[2-(2-chlorophenyl)ethylimino]-5-(quinolin-6-ylmethylidene)-1,3-thiazolidin-4-one",LITAF,0,3,0,0,767375_LITAF,False,True,767375_LITAF,Kinase
3574,767384,"(5Z)-2-[2-(3-fluorophenyl)ethylimino]-5-(quinolin-6-ylmethylidene)-1,3-thiazolidin-4-one",LOC100128816,0,1,0,0,767384_LOC100128816,False,True,767384_LOC100128816,Kinase
3575,767384,"(5Z)-2-[2-(3-fluorophenyl)ethylimino]-5-(quinolin-6-ylmethylidene)-1,3-thiazolidin-4-one",IFI16,0,5,0,0,767384_IFI16,False,True,767384_IFI16,Kinase
3576,767385,2-(2-Pyridin-2-yl-ethylamino)-5-[1-quinolin-6-yl-meth-(z)-ylidene]-thiazol-4-one,LOC100128816,0,1,0,0,767385_LOC100128816,False,True,767385_LOC100128816,Kinase
3577,767367,"(5Z)-2-benzylimino-5-(quinolin-6-ylmethylidene)-1,3-thiazolidin-4-one",IFI16,0,2,0,0,767367_IFI16,False,True,767367_IFI16,Kinase
3578,767385,2-(2-Pyridin-2-yl-ethylamino)-5-[1-quinolin-6-yl-meth-(z)-ylidene]-thiazol-4-one,BAX,0,2,0,0,767385_BAX,False,True,767385_BAX,Kinase
3579,767385,2-(2-Pyridin-2-yl-ethylamino)-5-[1-quinolin-6-yl-meth-(z)-ylidene]-thiazol-4-one,SPP1,0,4,0,0,767385_SPP1,False,True,767385_SPP1,Kinase
3580,767384,"(5Z)-2-[2-(3-fluorophenyl)ethylimino]-5-(quinolin-6-ylmethylidene)-1,3-thiazolidin-4-one",CRACR2A,0,2,0,0,767384_CRACR2A,False,True,767384_CRACR2A,Kinase
3581,767385,2-(2-Pyridin-2-yl-ethylamino)-5-[1-quinolin-6-yl-meth-(z)-ylidene]-thiazol-4-one,HMGCR,0,5,0,0,767385_HMGCR,False,True,767385_HMGCR,Kinase
3582,767386,2-(2-Thiophen-2-yl-ethylamino)-5-[1-quinolin-6-yl-meth-(z)-ylidene]-thiazol-4-one,CRNDE,0,2,0,0,767386_CRNDE,False,True,767386_CRNDE,Kinase
3583,767386,2-(2-Thiophen-2-yl-ethylamino)-5-[1-quinolin-6-yl-meth-(z)-ylidene]-thiazol-4-one,SLC43A3,0,1,0,0,767386_SLC43A3,False,True,767386_SLC43A3,Kinase
3584,767386,2-(2-Thiophen-2-yl-ethylamino)-5-[1-quinolin-6-yl-meth-(z)-ylidene]-thiazol-4-one,ETS1,0,3,0,0,767386_ETS1,False,True,767386_ETS1,Kinase
3585,767386,2-(2-Thiophen-2-yl-ethylamino)-5-[1-quinolin-6-yl-meth-(z)-ylidene]-thiazol-4-one,HIST1H3F,0,5,0,0,767386_HIST1H3F,False,True,767386_HIST1H3F,Kinase
3586,767386,2-(2-Thiophen-2-yl-ethylamino)-5-[1-quinolin-6-yl-meth-(z)-ylidene]-thiazol-4-one,HIST1H4D,0,4,0,0,767386_HIST1H4D,False,True,767386_HIST1H4D,Kinase
3587,767389,"(5Z)-2-(1-hydroxy-3-phenylpropan-2-yl)imino-5-(quinolin-6-ylmethylidene)-1,3-thiazolidin-4-one",IFI16,0,2,0,0,767389_IFI16,False,True,767389_IFI16,Kinase
3588,767389,"(5Z)-2-(1-hydroxy-3-phenylpropan-2-yl)imino-5-(quinolin-6-ylmethylidene)-1,3-thiazolidin-4-one",LOC100128816,0,1,0,0,767389_LOC100128816,False,True,767389_LOC100128816,Kinase
3589,767380,"(5Z)-2-[(2-chlorophenyl)methylimino]-5-(quinolin-6-ylmethylidene)-1,3-thiazolidin-4-one",LITAF,0,3,0,0,767380_LITAF,False,True,767380_LITAF,Kinase
3590,767378,2-[2-(2-Methoxy-phenyl)-ethylamino]-5-[1-quinolin-6-yl-meth-(z)-ylidene]-thiazol-4-one,HMGCR,0,4,0,0,767378_HMGCR,False,True,767378_HMGCR,Kinase
3591,767380,"(5Z)-2-[(2-chlorophenyl)methylimino]-5-(quinolin-6-ylmethylidene)-1,3-thiazolidin-4-one",PSMB8,0,4,0,0,767380_PSMB8,False,True,767380_PSMB8,Kinase
3592,767374,"ROCHE screening, 69",APBB1IP,0,1,0,0,767374_APBB1IP,False,True,767374_APBB1IP,Kinase
3593,767384,"(5Z)-2-[2-(3-fluorophenyl)ethylimino]-5-(quinolin-6-ylmethylidene)-1,3-thiazolidin-4-one",TMEM47,0,3,0,0,767384_TMEM47,False,True,767384_TMEM47,Kinase
3594,767389,"(5Z)-2-(1-hydroxy-3-phenylpropan-2-yl)imino-5-(quinolin-6-ylmethylidene)-1,3-thiazolidin-4-one",LITAF,0,3,0,0,767389_LITAF,False,True,767389_LITAF,Kinase
3595,767389,"(5Z)-2-(1-hydroxy-3-phenylpropan-2-yl)imino-5-(quinolin-6-ylmethylidene)-1,3-thiazolidin-4-one",SPG20,0,4,0,0,767389_SPG20,False,True,767389_SPG20,Kinase
3596,767390,[4-Amino-2-(1-methanesulfonylpiperidin-4-ylamino)pyrimidin-5-yl](2-methoxyphenyl)methanone,HMGCR,0,2,0,0,767390_HMGCR,False,True,767390_HMGCR,Kinase
3597,767390,[4-Amino-2-(1-methanesulfonylpiperidin-4-ylamino)pyrimidin-5-yl](2-methoxyphenyl)methanone,LOC100128816,0,3,0,0,767390_LOC100128816,False,True,767390_LOC100128816,Kinase
3598,767390,[4-Amino-2-(1-methanesulfonylpiperidin-4-ylamino)pyrimidin-5-yl](2-methoxyphenyl)methanone,APBB1IP,0,1,0,0,767390_APBB1IP,False,True,767390_APBB1IP,Kinase
3599,767389,"(5Z)-2-(1-hydroxy-3-phenylpropan-2-yl)imino-5-(quinolin-6-ylmethylidene)-1,3-thiazolidin-4-one",TMEM47,0,5,0,0,767389_TMEM47,False,True,767389_TMEM47,Kinase
3600,767385,2-(2-Pyridin-2-yl-ethylamino)-5-[1-quinolin-6-yl-meth-(z)-ylidene]-thiazol-4-one,CRACR2A,0,3,0,0,767385_CRACR2A,False,True,767385_CRACR2A,Kinase
3601,767352,"trans-6-(2,4-Difluorophenoxy)-2-(trans-4-hydroxy-cyclohexylamino)-8-methyl-8H-pyrido[2,3-d]pyrimidin-7-one",RPS17P5,0,2,0,0,767352_RPS17P5,False,True,767352_RPS17P5,Kinase
3602,767384,"(5Z)-2-[2-(3-fluorophenyl)ethylimino]-5-(quinolin-6-ylmethylidene)-1,3-thiazolidin-4-one",ANXA6,0,4,0,0,767384_ANXA6,False,True,767384_ANXA6,Kinase
3603,767390,[4-Amino-2-(1-methanesulfonylpiperidin-4-ylamino)pyrimidin-5-yl](2-methoxyphenyl)methanone,SPP1,0,5,0,0,767390_SPP1,False,True,767390_SPP1,Kinase
3604,767390,[4-Amino-2-(1-methanesulfonylpiperidin-4-ylamino)pyrimidin-5-yl](2-methoxyphenyl)methanone,BAX,0,4,0,0,767390_BAX,False,True,767390_BAX,Kinase
3605,767391,[4-Amino-2-(1-methanesulfonylpiperidin-4-ylamino)pyrimidin-5-yl](5-fluoro-2-methoxyphenyl)methanone,LOC100128816,0,1,0,0,767391_LOC100128816,False,True,767391_LOC100128816,Kinase
3606,767391,[4-Amino-2-(1-methanesulfonylpiperidin-4-ylamino)pyrimidin-5-yl](5-fluoro-2-methoxyphenyl)methanone,CRACR2A,0,4,0,0,767391_CRACR2A,False,True,767391_CRACR2A,Kinase
3607,767391,[4-Amino-2-(1-methanesulfonylpiperidin-4-ylamino)pyrimidin-5-yl](5-fluoro-2-methoxyphenyl)methanone,MCTP1,0,2,0,0,767391_MCTP1,False,True,767391_MCTP1,Kinase
3608,767391,[4-Amino-2-(1-methanesulfonylpiperidin-4-ylamino)pyrimidin-5-yl](5-fluoro-2-methoxyphenyl)methanone,IFI16,0,3,0,0,767391_IFI16,False,True,767391_IFI16,Kinase
3609,767391,[4-Amino-2-(1-methanesulfonylpiperidin-4-ylamino)pyrimidin-5-yl](5-fluoro-2-methoxyphenyl)methanone,TMEM47,0,5,0,0,767391_TMEM47,False,True,767391_TMEM47,Kinase
3610,767392,2-((r)-2-Hydroxy-1-phenyl-ethylamino)-5-[1-quinolin-6-yl-meth-(z)-ylidene]-thiazol-4-one,PCBD1,0,2,0,0,767392_PCBD1,False,True,767392_PCBD1,Kinase
3611,767392,2-((r)-2-Hydroxy-1-phenyl-ethylamino)-5-[1-quinolin-6-yl-meth-(z)-ylidene]-thiazol-4-one,SGMS2,0,1,0,0,767392_SGMS2,False,True,767392_SGMS2,Kinase
3612,767392,2-((r)-2-Hydroxy-1-phenyl-ethylamino)-5-[1-quinolin-6-yl-meth-(z)-ylidene]-thiazol-4-one,PPIC,0,5,0,0,767392_PPIC,False,True,767392_PPIC,Kinase
3613,767395,"[4-Amino-2-(1-methanesulfonylpiperidin-4-ylamino)pyrimidin-5-yl](4,5-difluoro-2-methoxyphenyl)methanone",MCTP1,0,2,0,0,767395_MCTP1,False,True,767395_MCTP1,Kinase
3614,767392,2-((r)-2-Hydroxy-1-phenyl-ethylamino)-5-[1-quinolin-6-yl-meth-(z)-ylidene]-thiazol-4-one,NXN,0,3,0,0,767392_NXN,False,True,767392_NXN,Kinase
3615,767395,"[4-Amino-2-(1-methanesulfonylpiperidin-4-ylamino)pyrimidin-5-yl](4,5-difluoro-2-methoxyphenyl)methanone",LOC100128816,0,1,0,0,767395_LOC100128816,False,True,767395_LOC100128816,Kinase
3616,767395,"[4-Amino-2-(1-methanesulfonylpiperidin-4-ylamino)pyrimidin-5-yl](4,5-difluoro-2-methoxyphenyl)methanone",CRACR2A,0,4,0,0,767395_CRACR2A,False,True,767395_CRACR2A,Kinase
3617,767395,"[4-Amino-2-(1-methanesulfonylpiperidin-4-ylamino)pyrimidin-5-yl](4,5-difluoro-2-methoxyphenyl)methanone",IFI16,0,3,0,0,767395_IFI16,False,True,767395_IFI16,Kinase
3618,767395,"[4-Amino-2-(1-methanesulfonylpiperidin-4-ylamino)pyrimidin-5-yl](4,5-difluoro-2-methoxyphenyl)methanone",TMEM47,0,5,0,0,767395_TMEM47,False,True,767395_TMEM47,Kinase
3619,767398,"(5Z)-2-[(2,6-dichlorophenyl)methylimino]-5-(quinolin-6-ylmethylidene)-1,3-thiazolidin-4-one",CD24,0,1,0,0,767398_CD24,False,True,767398_CD24,Kinase
3620,767398,"(5Z)-2-[(2,6-dichlorophenyl)methylimino]-5-(quinolin-6-ylmethylidene)-1,3-thiazolidin-4-one",PPIC,0,2,0,0,767398_PPIC,False,True,767398_PPIC,Kinase
3621,767398,"(5Z)-2-[(2,6-dichlorophenyl)methylimino]-5-(quinolin-6-ylmethylidene)-1,3-thiazolidin-4-one",SGMS2,0,3,0,0,767398_SGMS2,False,True,767398_SGMS2,Kinase
3622,767398,"(5Z)-2-[(2,6-dichlorophenyl)methylimino]-5-(quinolin-6-ylmethylidene)-1,3-thiazolidin-4-one",ABLIM1,0,5,0,0,767398_ABLIM1,False,True,767398_ABLIM1,Kinase
3623,767399,"[4-Amino-2-(1-methanesulfonylpiperidin-4-ylamino)pyrimidin-5-yl](2,3,4-trifluoro-6-methoxyphenyl)methanone",HMGCR,0,1,0,0,767399_HMGCR,False,True,767399_HMGCR,Kinase
3624,767398,"(5Z)-2-[(2,6-dichlorophenyl)methylimino]-5-(quinolin-6-ylmethylidene)-1,3-thiazolidin-4-one",KRT8P2,0,4,0,0,767398_KRT8P2,False,True,767398_KRT8P2,Kinase
3625,767399,"[4-Amino-2-(1-methanesulfonylpiperidin-4-ylamino)pyrimidin-5-yl](2,3,4-trifluoro-6-methoxyphenyl)methanone",LOC100128816,0,3,0,0,767399_LOC100128816,False,True,767399_LOC100128816,Kinase
3626,767399,"[4-Amino-2-(1-methanesulfonylpiperidin-4-ylamino)pyrimidin-5-yl](2,3,4-trifluoro-6-methoxyphenyl)methanone",SPP1,0,5,0,0,767399_SPP1,False,True,767399_SPP1,Kinase
3627,767392,2-((r)-2-Hydroxy-1-phenyl-ethylamino)-5-[1-quinolin-6-yl-meth-(z)-ylidene]-thiazol-4-one,CD24,0,4,0,0,767392_CD24,False,True,767392_CD24,Kinase
3628,767400,[4-Amino-2-(1-methanesulfonylpiperidin-4-ylamino)pyrimidin-5-yl](2-fluoro-6-methoxyphenyl)methanone,MIF,0,1,0,0,767400_MIF,False,True,767400_MIF,Kinase
3629,767400,[4-Amino-2-(1-methanesulfonylpiperidin-4-ylamino)pyrimidin-5-yl](2-fluoro-6-methoxyphenyl)methanone,ELOVL5,0,2,0,0,767400_ELOVL5,False,True,767400_ELOVL5,Kinase
3630,767399,"[4-Amino-2-(1-methanesulfonylpiperidin-4-ylamino)pyrimidin-5-yl](2,3,4-trifluoro-6-methoxyphenyl)methanone",BAX,0,4,0,0,767399_BAX,False,True,767399_BAX,Kinase
3631,767400,[4-Amino-2-(1-methanesulfonylpiperidin-4-ylamino)pyrimidin-5-yl](2-fluoro-6-methoxyphenyl)methanone,SLC43A3,0,3,0,0,767400_SLC43A3,False,True,767400_SLC43A3,Kinase
3632,767401,"(5Z)-5-(quinolin-6-ylmethylidene)-1,3-thiazolidine-2,4-dione",LOC100128816,0,2,0,0,767401_LOC100128816,False,True,767401_LOC100128816,Kinase
3633,767401,"(5Z)-5-(quinolin-6-ylmethylidene)-1,3-thiazolidine-2,4-dione",APBB1IP,0,1,0,0,767401_APBB1IP,False,True,767401_APBB1IP,Kinase
3634,767399,"[4-Amino-2-(1-methanesulfonylpiperidin-4-ylamino)pyrimidin-5-yl](2,3,4-trifluoro-6-methoxyphenyl)methanone",APBB1IP,0,2,0,0,767399_APBB1IP,False,True,767399_APBB1IP,Kinase
3635,767401,"(5Z)-5-(quinolin-6-ylmethylidene)-1,3-thiazolidine-2,4-dione",FN1,0,5,0,0,767401_FN1,False,True,767401_FN1,Kinase
3636,767400,[4-Amino-2-(1-methanesulfonylpiperidin-4-ylamino)pyrimidin-5-yl](2-fluoro-6-methoxyphenyl)methanone,CRNDE,0,4,0,0,767400_CRNDE,False,True,767400_CRNDE,Kinase
3637,767401,"(5Z)-5-(quinolin-6-ylmethylidene)-1,3-thiazolidine-2,4-dione",PLS3,0,3,0,0,767401_PLS3,False,True,767401_PLS3,Kinase
3638,767401,"(5Z)-5-(quinolin-6-ylmethylidene)-1,3-thiazolidine-2,4-dione",ANXA2P2,0,4,0,0,767401_ANXA2P2,False,True,767401_ANXA2P2,Kinase
3639,767400,[4-Amino-2-(1-methanesulfonylpiperidin-4-ylamino)pyrimidin-5-yl](2-fluoro-6-methoxyphenyl)methanone,ETS1,0,5,0,0,767400_ETS1,False,True,767400_ETS1,Kinase
3640,767404,"ROCHE screening, 75",AJUBA,0,1,0,0,767404_AJUBA,False,True,767404_AJUBA,Kinase
3641,767408,"[4-Amino-2-(1-methanesulfonylpiperidin-4-ylamino)pyrimidin-5-yl](2,6-difluorophenyl)methanone",HMGCR,0,2,0,0,767408_HMGCR,False,True,767408_HMGCR,Kinase
3642,767404,"ROCHE screening, 75",SGMS2,0,3,0,0,767404_SGMS2,False,True,767404_SGMS2,Kinase
3643,767408,"[4-Amino-2-(1-methanesulfonylpiperidin-4-ylamino)pyrimidin-5-yl](2,6-difluorophenyl)methanone",APBB1IP,0,1,0,0,767408_APBB1IP,False,True,767408_APBB1IP,Kinase
3644,767404,"ROCHE screening, 75",TJP1,0,4,0,0,767404_TJP1,False,True,767404_TJP1,Kinase
3645,767404,"ROCHE screening, 75",PTK2,0,5,0,0,767404_PTK2,False,True,767404_PTK2,Kinase
3646,767408,"[4-Amino-2-(1-methanesulfonylpiperidin-4-ylamino)pyrimidin-5-yl](2,6-difluorophenyl)methanone",LOC100128816,0,3,0,0,767408_LOC100128816,False,True,767408_LOC100128816,Kinase
3647,767404,"ROCHE screening, 75",PCBD1,0,2,0,0,767404_PCBD1,False,True,767404_PCBD1,Kinase
3648,767408,"[4-Amino-2-(1-methanesulfonylpiperidin-4-ylamino)pyrimidin-5-yl](2,6-difluorophenyl)methanone",SPP1,0,5,0,0,767408_SPP1,False,True,767408_SPP1,Kinase
3649,767408,"[4-Amino-2-(1-methanesulfonylpiperidin-4-ylamino)pyrimidin-5-yl](2,6-difluorophenyl)methanone",BAX,0,4,0,0,767408_BAX,False,True,767408_BAX,Kinase
3650,767409,2-((s)-2-Hydroxy-1-phenyl-ethylamino)-5-[1-quinolin-6-yl-meth-(z)-ylidene]-thiazol-4-one,APBB1IP,0,1,0,0,767409_APBB1IP,False,True,767409_APBB1IP,Kinase
3651,767409,2-((s)-2-Hydroxy-1-phenyl-ethylamino)-5-[1-quinolin-6-yl-meth-(z)-ylidene]-thiazol-4-one,BAX,0,5,0,0,767409_BAX,False,True,767409_BAX,Kinase
3652,767409,2-((s)-2-Hydroxy-1-phenyl-ethylamino)-5-[1-quinolin-6-yl-meth-(z)-ylidene]-thiazol-4-one,HMGCR,0,2,0,0,767409_HMGCR,False,True,767409_HMGCR,Kinase
3653,767409,2-((s)-2-Hydroxy-1-phenyl-ethylamino)-5-[1-quinolin-6-yl-meth-(z)-ylidene]-thiazol-4-one,LOC100128816,0,3,0,0,767409_LOC100128816,False,True,767409_LOC100128816,Kinase
3654,767411,"6-(2,4-Difluorophenoxy)-8-(2-methanesulfonyl-ethyl)-2-(tetrahydro-pyran-4-ylamino)-8H-pyrido[2,3-d]pyrimidin-7-one",PCBD1,0,1,0,0,767411_PCBD1,False,True,767411_PCBD1,Kinase
3655,767411,"6-(2,4-Difluorophenoxy)-8-(2-methanesulfonyl-ethyl)-2-(tetrahydro-pyran-4-ylamino)-8H-pyrido[2,3-d]pyrimidin-7-one",TJP1,0,4,0,0,767411_TJP1,False,True,767411_TJP1,Kinase
3656,767409,2-((s)-2-Hydroxy-1-phenyl-ethylamino)-5-[1-quinolin-6-yl-meth-(z)-ylidene]-thiazol-4-one,SPP1,0,4,0,0,767409_SPP1,False,True,767409_SPP1,Kinase
3657,767411,"6-(2,4-Difluorophenoxy)-8-(2-methanesulfonyl-ethyl)-2-(tetrahydro-pyran-4-ylamino)-8H-pyrido[2,3-d]pyrimidin-7-one",PTK2,0,5,0,0,767411_PTK2,False,True,767411_PTK2,Kinase
3658,767411,"6-(2,4-Difluorophenoxy)-8-(2-methanesulfonyl-ethyl)-2-(tetrahydro-pyran-4-ylamino)-8H-pyrido[2,3-d]pyrimidin-7-one",SGMS2,0,3,0,0,767411_SGMS2,False,True,767411_SGMS2,Kinase
3659,767411,"6-(2,4-Difluorophenoxy)-8-(2-methanesulfonyl-ethyl)-2-(tetrahydro-pyran-4-ylamino)-8H-pyrido[2,3-d]pyrimidin-7-one",AJUBA,0,2,0,0,767411_AJUBA,False,True,767411_AJUBA,Kinase
3660,767416,"2-(1-Acetyl-piperidin-4-ylamino)-6-(2,4-difluorophenoxy)-8-methyl-8H-pyrido[2,3-d]pyrimidin-7-one",CD24,0,1,0,0,767416_CD24,False,True,767416_CD24,Kinase
3661,767416,"2-(1-Acetyl-piperidin-4-ylamino)-6-(2,4-difluorophenoxy)-8-methyl-8H-pyrido[2,3-d]pyrimidin-7-one",KRT8P2,0,3,0,0,767416_KRT8P2,False,True,767416_KRT8P2,Kinase
3662,767416,"2-(1-Acetyl-piperidin-4-ylamino)-6-(2,4-difluorophenoxy)-8-methyl-8H-pyrido[2,3-d]pyrimidin-7-one",SGMS2,0,4,0,0,767416_SGMS2,False,True,767416_SGMS2,Kinase
3663,767416,"2-(1-Acetyl-piperidin-4-ylamino)-6-(2,4-difluorophenoxy)-8-methyl-8H-pyrido[2,3-d]pyrimidin-7-one",PCBD1,0,2,0,0,767416_PCBD1,False,True,767416_PCBD1,Kinase
3664,767416,"2-(1-Acetyl-piperidin-4-ylamino)-6-(2,4-difluorophenoxy)-8-methyl-8H-pyrido[2,3-d]pyrimidin-7-one",ABLIM1,0,5,0,0,767416_ABLIM1,False,True,767416_ABLIM1,Kinase
3665,767420,"(2S)-2-[(4R)-4-[4-[(2R)-2,3-dihydroxypropoxy]phenyl]-2,5-dioxoimidazolidin-1-yl]-N-(2-fluoro-4-iodophenyl)-3-phenylbutanamide",ZNF667-AS1,0,3,0,0,767420_ZNF667-AS1,False,True,767420_ZNF667-AS1,Kinase
3666,767420,"(2S)-2-[(4R)-4-[4-[(2R)-2,3-dihydroxypropoxy]phenyl]-2,5-dioxoimidazolidin-1-yl]-N-(2-fluoro-4-iodophenyl)-3-phenylbutanamide",PRKAG2,0,1,0,0,767420_PRKAG2,False,True,767420_PRKAG2,Kinase
3667,767420,"(2S)-2-[(4R)-4-[4-[(2R)-2,3-dihydroxypropoxy]phenyl]-2,5-dioxoimidazolidin-1-yl]-N-(2-fluoro-4-iodophenyl)-3-phenylbutanamide",RBM24,0,2,0,0,767420_RBM24,False,True,767420_RBM24,Kinase
3668,767420,"(2S)-2-[(4R)-4-[4-[(2R)-2,3-dihydroxypropoxy]phenyl]-2,5-dioxoimidazolidin-1-yl]-N-(2-fluoro-4-iodophenyl)-3-phenylbutanamide",MAL2,0,4,0,0,767420_MAL2,False,True,767420_MAL2,Kinase
3669,767420,"(2S)-2-[(4R)-4-[4-[(2R)-2,3-dihydroxypropoxy]phenyl]-2,5-dioxoimidazolidin-1-yl]-N-(2-fluoro-4-iodophenyl)-3-phenylbutanamide",NRP1,0,5,0,0,767420_NRP1,False,True,767420_NRP1,Kinase
3670,767470,"2-[[5-[3-(Dimethylamino)propyl]-2-methylpyridin-3-yl]amino]-9-(trifluoromethyl)-5,7-dihydropyrimido[5,4-d][1]benzazepine-6-thione",PRKAG2,0,1,0,0,767470_PRKAG2,False,True,767470_PRKAG2,Kinase
3671,767598,Momelotinib,LOC100128816,0,1,0,0,767598_LOC100128816,False,True,767598_LOC100128816,Kinase
3672,767598,Momelotinib,CRACR2A,0,4,0,0,767598_CRACR2A,False,True,767598_CRACR2A,Kinase
3673,767470,"2-[[5-[3-(Dimethylamino)propyl]-2-methylpyridin-3-yl]amino]-9-(trifluoromethyl)-5,7-dihydropyrimido[5,4-d][1]benzazepine-6-thione",MIF,0,2,0,0,767470_MIF,False,True,767470_MIF,Kinase
3674,767470,"2-[[5-[3-(Dimethylamino)propyl]-2-methylpyridin-3-yl]amino]-9-(trifluoromethyl)-5,7-dihydropyrimido[5,4-d][1]benzazepine-6-thione",NRP1,0,4,0,0,767470_NRP1,False,True,767470_NRP1,Kinase
3675,767598,Momelotinib,BAX,0,2,0,0,767598_BAX,False,True,767598_BAX,Kinase
3676,767600,Fedratinib,JAK2,176,1,1,1,767600_JAK2,True,True,767600_JAK2,Kinase
3677,767470,"2-[[5-[3-(Dimethylamino)propyl]-2-methylpyridin-3-yl]amino]-9-(trifluoromethyl)-5,7-dihydropyrimido[5,4-d][1]benzazepine-6-thione",COL12A1,0,3,0,0,767470_COL12A1,False,True,767470_COL12A1,Kinase
3678,767600,Fedratinib,JAK1,42,2,1,1,767600_JAK1,True,True,767600_JAK1,Kinase
3679,767470,"2-[[5-[3-(Dimethylamino)propyl]-2-methylpyridin-3-yl]amino]-9-(trifluoromethyl)-5,7-dihydropyrimido[5,4-d][1]benzazepine-6-thione",ELOVL5,0,5,0,0,767470_ELOVL5,False,True,767470_ELOVL5,Kinase
3680,767598,Momelotinib,HMGCR,0,3,0,0,767598_HMGCR,False,True,767598_HMGCR,Kinase
3681,767598,Momelotinib,RNA45S5,0,5,0,0,767598_RNA45S5,False,True,767598_RNA45S5,Kinase
3682,767599,"7-(3,5-Dimethylisoxazol-4-yl)-8-methoxy-1-((R)-1-(pyridin-2-yl)ethyl)-1H-imidazo[4,5-c]quinolin-2(3H)-one",ZNF667-AS1,0,1,0,0,767599_ZNF667-AS1,False,True,767599_ZNF667-AS1,BRD
3683,767599,"7-(3,5-Dimethylisoxazol-4-yl)-8-methoxy-1-((R)-1-(pyridin-2-yl)ethyl)-1H-imidazo[4,5-c]quinolin-2(3H)-one",PRKAG2,0,3,0,0,767599_PRKAG2,False,True,767599_PRKAG2,BRD
3684,767599,"7-(3,5-Dimethylisoxazol-4-yl)-8-methoxy-1-((R)-1-(pyridin-2-yl)ethyl)-1H-imidazo[4,5-c]quinolin-2(3H)-one",NRN1,0,2,0,0,767599_NRN1,False,True,767599_NRN1,BRD
3685,767746,"5-(3-Phenylmethoxyphenyl)-7-[3-(pyrrolidin-1-ylmethyl)cyclobutyl]pyrrolo[2,3-d]pyrimidin-4-amine",LOC100128816,0,1,0,0,767746_LOC100128816,False,True,767746_LOC100128816,Kinase
3686,767600,Fedratinib,SLC43A3,0,4,0,0,767600_SLC43A3,False,True,767600_SLC43A3,Kinase
